	Antisense.PfBloodR1	Antisense.PfBloodR2	Sense.PfBloodR1	Sense.PfBloodR2	Antisense.PfOocystR1	Antisense.PfOocystR2	Sense.PfOocystR1	Sense.PfOocystR2	Antisense.PfSporozoiteR1	Antisense.PfSporozoiteR2	Sense.PfSporozoiteR1	Sense.PfSporozoiteR2
PF3D7_1017900	0.508759158670988	0.955545602456389	5.74697453590187	5.24553979600248	2.78382647708485	2.07260512533593	6.64065173593187	6.84615921715871	1.87803130160767	0.0290333594008652	6.43994770028319	5.88671369567852
PF3D7_1018300	3.67868415977531	1.54050810317755	7.1722803702516	6.20331156075249	2.19886397615421	2.4511167483786	6.44800665790686	6.92201297221623	1.29306880108276	0.0290333594008652	5.78098461809202	5.7022891243416
PF3D7_1018600	1.50875915816401	1.54050810317755	6.4121073854377	5.97136483262539	4.10575457155324	3.70487334076906	6.13707756192692	6.47135156330581	3.99350851926914	3.72947307688936	8.0408517447145	8.45231087159536
PF3D7_1018900	0.508759158670988	1.95554560245639	5.31813123698435	6.0208335089517	0.198863976782672	1.33563953082675	3.74018740929	3.19672918317058	0.293068800494026	0.0290333594008652	1.53305710467467	2.8278200064624
PF3D7_1019000	4.41564975394152	3.1254706038987	8.30768949049473	6.71502507955722	4.36878897752669	4.36538687474576	8.03296915851785	8.07858322793026	4.68538622377742	4.2769608722491	9.85948659179853	9.5871534137821
PF3D7_1019100	2.09372165905416	4.3478630248809	7.75211783901914	9.06473633066626	3.8993036939569	3.14299445312934	6.56121726844838	6.16139610991656	3.61499689538139	4.11649620031851	9.64158156155399	9.75065214602479
PF3D7_1019300	2.83068725315276	4.04300844326913	6.80751607754989	8.50799608343566	2.78382647708485	2.4511167483786	7.02312137219177	6.97724249309302	2.61499689585238	2.02903335869389	7.31441681779146	8.0502124280093
PF3D7_1019400	3.31611408029404	2.76290052451399	7.42504644141746	4.67438309501279	3.36878897822498	2.99860454381995	8.06691649062052	8.15841225141848	1.87803130160767	2.02903335869389	3.85498520006055	3.82782000605601
PF3D7_1019800	2.83068725315276	1.54050810317755	4.42504644074587	5.27302053246046	4.00621889794247	4.53203674378615	5.11869903254373	5.19672918293456	4.29306880078839	4.67288954861001	6.43994770028319	6.73471060234185
PF3D7_1020000	1.50875915816401	2.54050810317755	5.88447805974949	6.13006257863008	1.78382647708485	1.75067703053431	6.50572215581175	6.71013842213508	1.87803130160767	1.02903335869389	6.39103809978505	5.41278250711582
PF3D7_1020700	2.83068725315276	2.27747369734375	7.1490729796039	5.49929638823599	5.62512873090015	4.81676622069135	8.88042072589755	7.74237875991559	4.54099631461931	4.67288954861001	9.12551414202799	9.06303646821757
PF3D7_1020800	2.09372165905416	1.95554560245639	2.9396196138174	3.79302759112484	1.78382647708485	3.45111674890625	7.72204006257974	8.01567207955285	7.380531641779	6.94789659560039	6.89060910954809	7.54663825384633
PF3D7_1020900	1.50875915816401	0.955545602456389	6.81736386371652	5.81188661866	3.19886397631132	1.92060203173845	7.46265343376109	7.49992071558229	4.8166307569094	4.88701435413838	4.11801960506349	3.82782000605601
PF3D7_1021200	2.50875915816401	3.1254706038987	6.07712313766136	6.86702817341425	3.19886397631132	3.33563953082675	7.37245562478951	7.42988494568273	0.293068800494026	1.02903335869389	5.92537452747717	6.05021242790045
PF3D7_1021600	0.508759158670988	2.54050810317755	4.93961961391143	5.81188661866	0.198863976782672	1.92060203173845	5.96257983070356	6.2083171574395	0.293068800494026	0.0290333594008652	4.85498519956204	2.8278200064624
PF3D7_1021700	4.90107658111176	4.3478630248809	7.86561903271508	7.89382823229544	4.44679148956472	3.96013039550281	7.96772313428661	6.80858691086305	3.75250041902428	4.42135078137165	9.19126858757948	8.99105035553863
PF3D7_1021800	0.508759158670988	1.54050810317755	3.86561903234394	4.83050229659687	0.198863976782672	1.07260512533593	4.92075965509059	4.92903340003261	2.2930688007884	2.02903335869389	6.28794460696739	7.50964404679504
PF3D7_1021900	2.09372165905416	3.54050810317755	6.89381592452578	7.75455344352117	3.36878897822498	2.83813987165856	6.1908488183654	6.40743979938648	5.24726511122275	4.42135078137165	10.9487988730545	10.7486690599783
PF3D7_1022700	0.508759158670988	0.955545602456389	3.93961961344132	5.0045316966024	2.78382647708485	3.39453321953735	3.92075965461429	4.04988779457719	2.61499689585238	1.6139958596507	8.91676139722932	9.0946065472523
PF3D7_1023000	2.50875915816401	2.76290052451399	3.52458211510269	4.45199067339385	0.198863976782672	1.07260512533593	3.83329681401886	3.19672918317058	3.61499689538139	3.72947307688936	8.9424480407244	8.79744635761775
PF3D7_1023100	4.75668667142081	6.1254706038987	9.32159509236163	10.2687610218574	0.198863976782672	1.75067703053431	3.83329681401886	4.71826630373066	3.29306880093558	3.35096145428823	9.24041623682473	9.08834755672096
PF3D7_1023900	2.83068725315276	2.54050810317755	6.86561903209651	5.73492463674661	2.52079207116726	1.07260512533593	6.41825931457133	6.10671901744676	4.54099631461931	3.93592395406675	10.3910380997851	10.4764771825468
PF3D7_1025000	1.50875915816401	5.20347311589997	6.7157236023449	6.4639633152397	0.198863976782672	0.335639531398374	5.89938600421982	5.60008487732887	1.87803130160767	4.88701435413838	5.34041202687471	7.71859093682636
PF3D7_1025500	3.31611408029404	5.04300844370673	8.07301873934871	9.01474189527308	2.19886397615421	2.07260512533593	4.83329681401886	5.32999571382116	2.87803130160767	2.35096145372265	6.1769132945491	6.85756734998915
PF3D7_1026000	2.83068725315276	1.54050810317755	6.73663259118953	6.21752541998947	5.55641598078762	4.1769417850071	7.18202496824373	6.95333930679062	4.68538622377742	4.67288954861001	8.46379444216401	8.57377438404265
PF3D7_1026100	3.96819077666303	4.76290052451399	7.86086550264441	8.55352869991351	2.19886397615421	1.55803195240818	4.29272843256415	4.66879762760656	2.87803130160767	0.0290333594008652	6.34041202669667	5.94329722386671
PF3D7_1026500	4.50875915791051	4.90974191260329	0.617691518553953	2.35245500012543	0.198863976782672	0.750677030105598	0.833296814221287	-0.172504627281881	4.10042372305626	4.48846497778108	12.8144076196575	12.425251859271
PF3D7_1026800	3.09372165888516	-0.0444543975436109	8.60637620562965	6.27302053246046	3.8993036939569	3.21010864889879	9.27831165962735	9.26490068568205	3.29306880093558	2.6139958596507	6.39103809978505	6.73471060234185
PF3D7_1027000	2.50875915816401	1.54050810317755	5.39905123267694	6.17445669804471	5.00621889839137	3.96013039550281	7.22561423646024	7.17622352808635	5.33746292010225	5.11649619990264	8.00879053569148	7.79744635761775
PF3D7_1027800	4.41564975394152	2.27747369734375	9.13141911492184	6.802487920646	5.4083173417322	5.0360792491877	9.81200727300184	9.85494066592393	1.29306880108276	2.35096145372265	7.1180196052712	5.88671369567852
PF3D7_1028500	3.31611408029404	3.1254706038987	7.1490729796039	7.63256291912291	3.00621889830159	2.07260512533593	6.37245562496364	6.01071719762415	3.46299380206717	3.6139958596507	9.13296994689778	9.03727337217922
PF3D7_1028700	0.508759158670988	2.27747369734375	4.20265401974522	5.52238000137941	1.19886397615421	0.750677030105598	3.15522490878477	4.17327021003963	4.29306880078839	4.6139958596507	9.54428436009406	9.43761436024949
PF3D7_1029300	0.508759158670988	1.54050810317755	2.61769151902406	0.54510007778533	2.19886397615421	2.07260512533593	4.83329681401886	5.47135156314322	3.99350851926914	3.6139958596507	3.53305710517319	2.24285750584284
PF3D7_1029900	3.09372165888516	4.3478630248809	7.56020602434419	8.28656706413103	0.198863976782672	0.335639531398374	2.6406517358162	2.14942346825586	1.87803130160767	1.02903335869389	6.62051994598366	6.99774500817564
PF3D7_1030200	0.508759158670988	1.54050810317755	4.97524352347016	5.5674678909659	0.198863976782672	0.335639531398374	0.833296814221287	2.0498877947514	2.2930688007884	3.02903335887063	11.0388686586539	10.9328554771036
PF3D7_1030300	3.31611408029404	4.1254706038987	7.96641967324072	8.10352079114316	1.19886397615421	1.75067703053431	5.44800665790686	5.06271183518915	4.29306880078839	3.02903335887063	9.15510892427529	8.75065214602479
PF3D7_1032100	4.41564975394152	4.47910755818996	7.54250402300709	7.19615176917086	3.52079207167003	3.50556453258663	7.4480066580721	7.30322880445181	3.10042372288805	3.6139958596507	9.45192034195339	9.29813994130966
PF3D7_1033100	5.09372165905416	4.47910755818996	9.54694992774542	8.33300263754363	5.00621889839137	5.12571646155583	8.76698746863372	9.01237071645334	6.33746292028065	6.43842429503952	12.117080045041	12.1132222252699
PF3D7_1033500	0.508759158670988	1.95554560245639	6.43787048137685	6.24553979600248	2.78382647708485	1.75067703053431	5.7401874095599	5.49992071558229	1.87803130160767	3.02903335887063	7.31441681779146	7.61789693695107
PF3D7_1033600	2.50875915816401	3.27747369734375	6.56020602434419	6.0208335089517	2.78382647708485	3.5580319521632	7.26792504100618	7.07858322793026	1.29306880108276	1.6139958596507	6.53305710470583	5.88671369567852
PF3D7_1033900	2.50875915816401	3.65598532002523	6.73663259118953	7.92880437034227	0.198863976782672	1.55803195240818	3.83329681401886	4.90074435552148	1.87803130160767	1.6139958596507	8.83683785284547	8.49078501936664
PF3D7_1036900	4.41564975394152	2.76290052451399	9.40722516395459	8.86251269185395	3.52079207167003	3.21010864889879	8.88042072589755	8.81428551637223	1.29306880108276	2.6139958596507	8.872907107627	9.1437243137662
PF3D7_1102400	2.83068725315276	3.1254706038987	6.52458211463258	7.27302053283357	1.19886397615421	0.750677030105598	3.92075965461429	4.41245787425224	1.87803130160767	1.02903335869389	5.62051994583704	5.99774500794987
PF3D7_1103800	3.09372165888516	3.76290052451399	6.50033456834607	7.77391876828121	4.28632681729364	4.36538687474576	7.41825931440264	7.43235743157858	0.293068800494026	1.6139958596507	4.11801960506349	4.05021242768274
PF3D7_1104200	4.41564975394152	1.95554560245639	8.50643476793224	6.63256291912291	3.19886397631132	3.60865802493751	7.49150829670051	7.49283129097657	4.87803130150955	5.02903335878226	10.6649140653199	10.8296972934896
PF3D7_1104400	2.50875915816401	3.54050810317755	7.96198742683139	5.03695317433472	4.44679148956472	3.60865802493751	7.91011241073231	8.13279714991242	4.10042372305626	1.6139958596507	3.53305710517319	3.82782000605601
PF3D7_1104900	3.09372165888516	1.95554560245639	4.47567251423269	5.61118926844971	2.78382647708485	3.60865802493751	6.37245562496364	6.00408410516075	4.93692499050425	5.2769608722491	10.448936483431	10.1735948428811
PF3D7_1105000	5.41564975394152	6.92132988741604	9.68915388155447	10.8517314393362	6.36878897770126	6.31291945464424	10.6936078687462	10.6490036415631	2.87803130160767	2.6139958596507	8.98426821643578	9.16172074323079
PF3D7_1105100	5.90107658087034	7.1939503417322	10.3293584928701	11.391373989523	6.22123178923101	6.38003365044503	10.715175521711	10.7678089709149	4.19995939649504	4.42135078137165	10.2575709578689	10.5119841847774
PF3D7_1105600	4.59622199938452	0.955545602456389	9.19512034709673	5.45199067339385	1.78382647708485	2.4511167483786	7.38788566593338	6.77780824922256	2.2930688007884	2.83638828085249	7.70298210633855	7.90106898842866
PF3D7_1105700	0.508759158670988	-0.0444543975436109	5.95754152182163	4.90265208245165	2.19886397615421	2.65756762582844	6.61465652730429	6.25934116051218	4.46299380206717	3.19895836037186	4.11801960506349	3.24285750584284
PF3D7_1106800	3.09372165888516	4.20347311550844	4.7876165202052	5.61118926844971	4.28632681729364	3.07260512516445	5.41825931440264	5.06271183518915	3.46299380206717	3.48846497778108	6.57745122407845	6.6004095104981
PF3D7_1107100	0.508759158670988	0.955545602456389	4.01000894191476	5.45199067339385	0.198863976782672	-0.249322969894402	4.15522490910865	3.19672918317058	2.2930688007884	2.6139958596507	8.20548244646045	7.73471060234185
PF3D7_1107300	4.96819077666304	4.71043310434433	9.11753740601636	8.77151227083492	2.78382647708485	3.79507114920422	8.34899665196553	8.20253480502493	5.50252216653668	5.2769608722491	11.6866091362335	11.89570247893
PF3D7_1107800	5.55315327738419	5.34786302523515	9.68915388155447	9.26961393105955	3.00621889830159	2.83813987165856	6.95223788679334	6.95677838989536	6.40159325763056	7.22870570381401	12.4134059127474	12.7960067814642
PF3D7_1107900	3.83068725355835	5.71043310461986	8.47255990238076	9.44596688592328	2.19886397615421	1.33563953082675	4.08122432740918	5.18504737805003	0.293068800494026	1.6139958596507	5.99248872335729	6.37214052274427
PF3D7_1108000	0.508759158670988	2.54050810317755	6.30419204627575	5.37799009219292	4.72242593229319	2.83813987165856	7.60808387328266	7.59788396938989	3.29306880093558	4.48846497778108	7.51033702819833	7.33032034736212
PF3D7_1110700	4.50875915791051	5.20347311589997	3.42504644074587	5.06866203410028	2.19886397615421	1.75067703053431	3.29272843241693	3.10051386779734	5.19995939649504	4.88701435413838	10.9883843250233	10.8885159380404
PF3D7_1111400	2.09372165905416	1.54050810317755	4.61769151902406	5.09968892975749	2.78382647708485	1.33563953082675	4.47715300367213	4.49046038646746	0.293068800494026	2.35096145372265	6.11801960547892	5.76641946183359
PF3D7_1112100	5.09372165905416	4.27747369734375	5.64005933194403	6.35245500005481	3.00621889830159	2.21010864889879	5.58818431584495	5.13735063587877	3.46299380206717	3.02903335887063	9.14776694872884	9.38240885833891
PF3D7_1112300	2.50875915816401	2.95554560245639	1.61769151902406	3.24553979607854	1.78382647708485	1.33563953082675	3.74018740929	3.99742037452175	1.87803130160767	1.02903335869389	1.53305710467467	1.24285750553805
PF3D7_1114900	1.50875915816401	2.27747369734375	4.57188782963841	5.97136483262539	1.19886397615421	1.75067703053431	3.64065173535351	4.39227999191385	0.293068800494026	1.6139958596507	3.53305710517319	4.24285750584284
