	GSM545767	GSM545768	GSM545769	GSM545770	GSM545771	GSM545772	GSM545773	GSM545774	GSM545775	GSM545776	GSM545777	GSM545778	GSM545779	GSM545780	GSM545781	GSM545782
4767692	6.15785216914174	5.92124588858559	6.09592441999854	6.22496636500027	6.03562390973072	6.01346225980656	6.30924896081662	6.05528243550119	5.93310047493137	6.00898878322726	5.97727992349992	5.97956810009519	6.1333991254172	6.0574502721839	6.10643207781693	6.3037807481771
4767693	10.8650372693712	10.4074802220967	10.59935499142	10.9222127177854	9.72127011401286	10.3251930037049	10.1447856837613	11.0435741733058	10.4931549418025	10.8635668293235	10.4693365603267	10.8807314351417	9.81217730551445	9.86866824758828	9.72058629125287	11.455070307288
4767694	10.8650372693712	10.4074802220967	10.59935499142	10.9222127177854	9.72127011401286	10.3251930037049	10.1447856837613	11.0435741733058	10.4931549418025	10.8635668293235	10.4693365603267	10.8807314351417	9.81217730551445	9.86866824758828	9.72058629125287	11.455070307288
4767695	6.15583017155653	6.19574129324645	6.18982455888002	6.36806987653208	6.39231742277876	6.35226417325832	6.49984588708321	6.53294028837287	6.15380533607904	6.25738784269265	6.19574129324645	6.33628338786443	6.36457243229586	6.30924896081662	6.5077946401987	6.5909612413426
4767696	7.32012359804061	7.59693514238723	6.76553474636298	6.90809234081827	7.77346892790519	6.64385618977472	7.4254257345907	8.44584255388934	7.58270652678079	7.72723977748481	8.18685706717715	7.35138098067433	7.94192792470872	7.11270013274936	7.62058641045188	8.25738784269265
4767697	9.09724207014117	8.89117612475454	8.95913257678966	9.24674059849314	8.74953426766926	9.19105921453166	8.68720069465189	8.24174486494015	8.49385544924082	8.75321674917896	8.67313237214536	8.41531924814038	8.6646250548693	8.40002551791402	8.71149490665009	7.70735913208088
4767698	10.0383703317307	9.34939181829594	9.39403389536778	8.01346225980656	8.33628338786443	7.94192792470872	8.18388345903223	9.10381232942885	8.79246495997995	8.91049283228871	7.62862780216015	8.07092594498551	7.89602960297675	7.5337190711399	7.5438051759644	8.55535603863583
4767699	8.5372184005386	8.40045254027644	9.08108392868763	8.46964181723952	7.79960542245267	8.14618679149074	7.61102479730735	7.83668159332712	7.94016675048282	9.24102977444675	8.50342824659197	8.53177132541286	7.69139457853808	7.96809075204526	7.877744249949	7.38629363515099
4767700	10.5590902439126	10.507695550598	10.6549939729637	10.3415188232452	9.54090295201063	9.83794324189103	9.67895218767146	8.44418666269936	10.3000092930765	11.0834128421575	10.0247241392183	10.5371213114682	9.65749710044411	9.88249021340207	9.68369645430652	8.65535182861255
4767701	9.11426290059405	8.27565894469885	8.80477637795583	7.41023933077602	8.10904707770071	7.51412226017071	7.30103884990315	7.14974711950468	8.60917873814198	8.44956137461324	8.47329987114132	8.22737527362621	8.09855851793841	7.85112436288675	7.88691589584725	8.00056344271011
4767702	6.43629511983936	6.11894107272351	6.18982455888002	6.28169825009883	6.09381367340273	6.10223819393074	6.13750352374993	6.24412594328373	6.20359271420771	6.10433665981474	6.11894107272351	6.2364926183813	6.09592441999854	6.08746284125034	6.25171909260596	6.37330019660839
4767703	7.41193462479118	7.28355142317431	8.04548665635946	7.57742882803575	7.34784279363816	7.95128471496697	7.96173907260414	7.51806297565252	7.23744899563932	7.04548665635946	7.35402893805439	6.98641093525204	7.85112436288675	7.4594316186373	7.58646452588639	8.15936680974374
4767704	9.25597274199961	8.02790599656988	8.07092594498551	8.29737486052832	8.32192809488736	8.81762325751143	8.39660478118186	8.21626083716506	9.37286506011259	6.79311555527435	6.77610398807316	7.50858711208948	7.77741971551583	8.15835722604901	7.63952159951083	7.01234519041983
4767705	6.51412226017071	6.39059890555246	6.70182625841205	6.90929308582382	7.06501215043695	6.92718535782637	7.12412131182919	7.16892278185294	6.4643415327611	6.56376827845203	6.36632221424582	6.73876783680019	6.7279204545632	6.53294028837287	6.53449743373817	6.93073733756289
4767706	6.32912359629157	6.18586654531133	6.08108392868763	6.35755200461808	6.18982455888002	6.32553033156756	6.39059890555246	6.16791986555194	6.35049724708413	6.12101540096137	6.14159627838382	6.23266075679027	6.21334728173344	6.35579154675365	6.22303633790187	6.32373033752135
4767707	6.14771372235215	6.15177765473205	6.13134253912326	6.30560578958543	6.05093696522523	6.27798474729977	6.26303440583379	6.11894107272351	5.97956810009519	6.11894107272351	5.96347412397489	6.18982455888002	6.12515513132229	6.12515513132229	6.16188768237689	6.14363830992204
4767708	7.4093909361377	7.20652601587743	7.14465824283188	7.3983161634002	7.46352437327118	7.43629511983936	7.27984269352035	7.18189764310839	6.77610398807316	7.17990909001493	6.80348537559595	7.52199295640167	7.13134253912326	7.41700858678878	6.52356195605701	7.4870360800319
4767709	6.47411151394241	6.54997714277182	6.59991284218713	6.29094040240368	6.61323695471633	6.40769264866568	6.54997714277182	6.52825874275841	6.30742852519225	6.4594316186373	6.36806987653208	6.41278152533848	6.26865895502767	6.35931031689044	6.1333991254172	6.12101540096137
4767710	6.9518675043269	7.2460279805281	7.63299519714296	7.10328780841202	7.18487534290828	7.15987133677839	7.16591193893569	6.32553033156756	6.43796008833447	6.45121111183233	6.54843662469604	6.70321146739115	6.24982454861618	6.55765515472542	6.23074100262691	7.19574129324645
4767711	8.44294349584873	8.63044915708062	9.0749442236232	9.55170826162069	10.0030962153041	9.93280529435931	9.03204572693081	9.91871419083189	7.77082904603249	8.37547391261535	8.80703285596834	8.55842071326866	9.18784690943957	8.68825030913318	8.71493235178568	8.55688918972687
4767712	6.14974711950468	6.24222139509837	6.15380533607904	6.03782146543497	6.61323695471633	6.25171909260596	6.62058641045188	7.97096866052181	6.40087943628218	6.20554891117303	6.40258575823259	6.14363830992204	6.52512925120397	6.21140163741847	6.43295940727611	6.74819284958946
4767713	8.07521171134824	8.61765111942733	8.19869058566892	9.47998230800967	8.52904005609508	8.97039353791468	9.04903169841002	8.62314990022045	8.39917109381982	8.66498052981033	8.21965256510381	9.0574502721839	8.66994800411605	9.30537778562748	8.69383539248252	8.74011804283313
4767714	6.09381367340273	5.99095486039699	6.01569380710515	6.01122725542325	6.15583017155653	6.01122725542325	6.24031432933371	6.23840473932508	6.30924896081662	6.12515513132229	6.17592374206376	6.18388345903223	6.19377174339668	6.10223819393074	6.13134253912326	6.25361115194717
4767715	9.15961909531593	8.77016832010343	8.3110671022556	9.04930403348226	9.46923479366766	9.66835318047296	9.71201104583903	9.49864978776841	9.05636676102453	8.52473758701238	9.08666701791074	9.37177664433792	8.48058827023386	9.23242092717608	9.14720492494223	9.18512320736055
4767716	6.17990909001493	6.34163000932991	6.24222139509837	6.28169825009883	6.22881869049588	6.22303633790187	6.18388345903223	6.39574832817903	6.20163386116965	6.32553033156756	6.27426166125705	6.37503943134692	6.34163000932991	6.18784690943957	6.26865895502767	6.44625622988956
4767717	8.61654884377899	8.87405920314115	8.93957921431469	7.63154086734149	9.13596574242734	9.00954872697226	9.09143538632361	8.11530380615212	8.65785433581572	8.97240546478447	8.467605550083	9.01429949459603	8.816023639828	8.83383884355829	8.74112986873613	7.48623167798101
4767718	6.17990909001493	6.13955135239879	6.16390121381454	6.14159627838382	6.28169825009883	6.27052894238072	6.22881869049588	6.16791986555194	6.13134253912326	5.99322146736894	6.2460279805281	6.15380533607904	6.16791986555194	6.06177619758669	6.10223819393074	6.15987133677839
4767719	8.3389591754152	7.71836162613835	8.5168818908212	7.82336724004624	8.4586116725846	8.55074678538324	8.01010845347429	7.78724960846791	6.93781516880342	6.72109918870718	6.69905184401685	7.08958289312471	6.99435343685886	7.0746766862945	6.89965902637744	7.75087443965685
4767720	6.25738784269265	6.33449676839042	6.3327079336406	6.26491169307446	6.39746072605472	6.42794133250948	6.48864353985378	6.78004757606187	6.20163386116965	6.39746072605472	6.20359271420771	6.29829173062012	6.46270675067016	6.27239650903748	6.39917109381982	7.01680828768655
4767721	8.42290574261218	9.15557722248235	9.40429006444484	9.84909228762457	9.28586454703185	9.88859105784997	9.93531240622921	9.61966977337873	7.4870360800319	8.96405201104085	7.84674402324487	9.38758656581935	8.43754402631547	9.18164922381533	9.31741261376487	9.2881739681123
4767722	7.39489136644259	7.91408609701272	8.00450139223494	8.44211412241923	8.06123616574775	8.63843591399047	8.98925256516599	9.04575966138268	7.18685706717715	8.0427537609772	7.6646250548693	8.12876767668555	7.98413359454098	8.32102612859297	8.36106648879432	8.74079267227768
4767723	6.51569983828404	6.44790974874208	6.74416109557041	6.69488019279919	6.8073549220576	6.71699089440494	6.54225804976692	6.66817586897014	6.28909670241999	6.27239650903748	6.35931031689044	6.39746072605472	6.49345520092618	6.49345520092618	6.27612440527424	6.93310047493137
4767724	6.19377174339668	6.55612281784117	6.3019533951261	6.48058827023386	6.467605550083	6.80992886572143	6.7839804136838	6.95535930524299	6.41616416473313	6.14363830992204	6.52512925120397	6.33449676839042	6.3037807481771	6.15380533607904	6.32912359629157	6.78267065867701
4767725	6.4594316186373	6.66817586897014	6.4262647547021	6.67666233485797	6.53760669149529	6.73741636593706	6.66249036391378	6.94251450533924	6.27239650903748	6.49825086752783	6.31650781910311	6.49984588708321	6.67948009950545	6.30742852519225	6.29462074889163	6.68650052718322
4767726	6.89117612475454	6.97039353791468	7.12825215227739	6.762880292917	7.27239650903748	7.02901108665907	6.50937914891469	7.74281466986289	6.46597446450407	6.62935662007961	7.05202456048283	6.20163386116965	7.36369674483899	6.3819754785573	6.92599941855622	8.21480479494805
4767727	6.29645740737124	6.53760669149529	6.50303064564116	6.57742882803575	6.95884267524324	6.762880292917	6.86170728658586	6.62205181945638	6.56529252058102	6.50937914891469	6.73335434061383	6.90568784852686	7.10643207781693	6.64385618977472	6.64385618977472	6.96116025813664
4767728	6	5.98185265328974	6.01346225980656	6.1168637576909	6.03562390973072	6.10013667128545	5.98868468677217	6.17592374206376	5.97956810009519	6.02901108665907	6.01792190799726	6.05093696522523	6.10643207781693	6.02458563827827	6.08746284125034	6.13955135239879
4767729	12.4756321145549	12.6498848615181	12.4733506121961	11.860699032612	11.6716295186319	12.1748008764933	11.9394690246403	12.0759136307564	12.2317911846857	12.4655408972458	12.0353146098244	11.8231283634763	11.3376219019925	11.4409210621826	11.4055669741381	11.5596638801193
4767730	12.4756321145549	12.6498848615181	12.4733506121961	11.860699032612	11.6716295186319	12.1748008764933	11.9394690246403	12.0759136307564	12.2317911846857	12.4655408972458	12.0353146098244	11.8231283634763	11.3376219019925	11.4409210621826	11.4055669741381	11.5596638801193
4767731	7.02569327368077	7.51254295509686	7.21042783040149	7.21042783040149	7.86974805146507	7.59320435406329	7.51017075115177	7.68369645430652	6.73741636593706	6.69766263347052	6.92124588858559	6.69766263347052	7.27519333390221	7.13545278418517	6.91647664443772	7.49505552836802
4767732	6.1333991254172	6.05311133645956	6.08108392868763	6.29462074889163	6.37330019660839	6.19967234483636	6.11270013274936	6.37503943134692	6.1333991254172	6.13955135239879	6.24031432933371	6.21916852046216	6.20359271420771	6.28909670241999	6.16188768237689	6.44625622988956
4767733	8.28725064325462	8.1184220243132	7.71424551766612	8.05907401466356	7.22013644739608	7.96636124729361	8.25408377931942	7.55228483994351	6.9413411054853	6.93663793900257	6.77873424411784	7.10747864662662	6.74685018309805	7.10852445677817	6.9692426044345	7.29001884693262
4767734	8.9316239677501	9.36062764619295	9.20847824221171	9.35931031689044	9.93295289219471	9.50838903492284	10.0782842608628	10.7522970096335	8.86604249709684	9.12850993750829	9.17017544759187	9.65874703743501	8.88294867271663	9.64132926174569	9.81634370528486	10.7434038857342
4767735	7.38111029409905	7.94719858426206	8.14771372235215	7.58871463558226	9.19721669311005	8.73470962022584	7.9086928382425	9.58815243707899	7.5453506448223	8.63444806236231	9.28331990667844	7.82591279878497	8.74214098549815	7.79376585730965	8.32102612859297	9.42982515655197
4767736	14.2421767270819	14.4264351210554	14.5394799398361	14.2458571968593	14.3336585282641	14.6978689289758	14.4168371035548	13.920492428292	13.7793602779922	13.638877072275	13.7465458115189	13.9122812258654	13.5789387130934	14.1641762830749	14.0328550350726	13.4503607016628
4767737	7.57061472176119	7.81506301719287	8.67525138605026	8.90026304356897	7.8801957289431	8.83478704933734	8.3780780559955	7.7176764230664	7.10223819393074	8.72178276845979	7.79051141189419	9.31854280970272	7.85299758761332	8.36981542428391	8.6006563078263	7.68509917200661
4767738	9.93693233652239	10.2027360432502	10.1285099375083	10.1083937719608	9.57270022648729	10.074007625836	9.78528898070402	9.12722055048807	9.65910396347366	9.26959425168337	9.03507399737762	9.57213175138666	9.0131830735375	9.56128794516483	8.91945926911157	9.08825822583773
4767739	8.675604252639	9.01457846492289	9.18313909834452	9.2635039567056	9.48663393507016	9.0574502721839	8.86294724802092	8.73809225962049	9.14873077917319	9.55362929391636	9.55343730575441	9.34163000932991	9.64709860726341	9.20896588630656	9.14338321398982	8.15025502130218
4767740	6.09169983413681	6.20554891117303	6.12722055048807	6.24792751344359	6.35755200461808	6.22110372536788	6.32012359804061	6.38887833881199	6.14974711950468	6.46107011403305	6.32732808262995	6.37330019660839	6.24222139509837	6.45285896471381	6.54689445988764	6.66106547980695
4767741	8.61838550225861	8.8860013506243	9.03699777426735	9.42038134119664	8.98213796823992	9.06931549454008	9.03039125995948	9.36282052553426	8.57364718749332	9.15886210620845	9.02652344251977	9.04548665635946	9.29829173062012	9.30879406721648	9.69244114734777	9.66355810421727
4767742	6.71424551766612	6.8814199080924	6.83035674741922	6.97498811199193	7.10852445677817	6.79960542245267	7.13955135239879	7.18784690943957	7.06931549454008	7.24222139509837	7.45038647903429	7.48139582415413	7.34961297182452	6.98754825895374	7.40343816300828	7.38284014447524
4767743	7.46107011403305	7.96173907260414	8.67101024127845	8.41320478925258	7.79571500650173	8.29186136958522	8.41700858678878	7.24412594328373	6.92955431573285	8.01680828768655	7.09908476089186	8.28632672709055	7.20065343636747	7.92540608314137	7.85299758761332	7.11790278909403
4767744	10.5770511097352	10.2653806334462	10.7189609119842	10.7383456381372	9.19500302711133	10.2608019498134	9.94163454493325	7.29553937040683	9.94016675048282	9.94251450533924	9.12541347048331	9.54148386405427	9.25313836969129	9.60436789989375	9.13801575348757	7.64529816394863
4767745	7.22110372536788	7.01680828768655	7.38284014447524	7.35226417325832	7.62643913669732	7.49585502688717	7.71493235178568	6.62789861587175	7.07146236255662	6.99661471481536	6.65963918701565	7.23266075679027	7.36194377373524	7.21626083716506	7.03562390973072	6.39746072605472
4767746	8.762880292917	8.67348575733779	8.19672506078603	8.17192735435346	8.14567745519564	7.80283944093511	7.64241277290506	9.56510207836031	9.12308675098106	9.15608307628868	9.3262047507653	8.27798474729977	9.23983716874035	8.26397335480341	8.816023639828	9.28493974248679
4767747	6.02014657311178	6.10433665981474	6.16992500144231	6.00674683244058	6.01346225980656	6.13134253912326	6.17192735435346	6.40429006444484	6.02458563827827	6.08958289312471	5.98868468677217	6.14567745519564	6.07681559705083	6.10643207781693	6.09169983413681	6.40258575823259
4767748	9.94119436337655	10.0105281058865	10.5081909305572	10.5138262721291	10.4325419003883	10.4190121105385	10.0259700497087	9.35557133839774	10.1333991254172	9.89542381038297	9.8589134706793	10.2043265989412	9.92881443416328	10.0332853332287	9.70615062781753	9.58721495245253
4767749	6.61765111942733	6.52512925120397	7.14567745519564	6.61470984411521	6.73876783680019	6.45285896471381	6.59991284218713	6.89117612475454	6.55612281784117	6.51569983828404	6.60139939053183	6.38715571766298	6.63226821549951	6.47411151394241	6.38887833881199	6.33985000288462
4767750	7.16691625156997	7.22593041117105	7.62058641045188	7.06285565520599	7.15380533607904	6.89117612475454	7.33628338786443	7.5274770060604	6.65963918701565	6.99548451887751	6.79311555527435	7.13955135239879	6.73470962022584	7.01234519041983	6.86913111964429	6.59991284218713
4767751	10.7332695933503	10.8494051009478	10.5287471131774	8.95884267524324	11.5579422867874	11.133848613138	9.45573818599339	10.6032554245468	10.5425482623352	9.57988158943627	10.3943555067474	9.59972691589769	9.48220292629595	9.4423215104798	8.19819945543749	9.73318484110815
4767752	7.93781516880342	7.76022094646651	6.64961545906341	7.16892278185294	7.20163386116965	6.63662462054365	7.22110372536788	9.77412814429358	9.77988347493664	8.39403389536778	9.58007009078113	7.24126817732937	8.38844787631711	7.32192809488736	8.46147944728616	9.72826067270907
4767753	6.90207357931074	6.88508622529017	7.16390121381454	7.68790052248075	6.84172158112846	6.69488019279919	6.80992886572143	6.83541884047548	7.71973105674985	7.20554891117303	8.40641761982361	7.7983097824546	7.47329987114132	7.49105137636412	6.94485844580754	6.87159726561385
4767754	7.49345520092618	7.29737486052832	7.67948009950545	7.31288295528436	7.26021388677142	7.44128427192704	7.05853297020161	7.3983161634002	7.18685706717715	7.19377174339668	7.48864353985378	7.07681559705083	7.00786824333334	7.18487534290828	6.87405920314115	6.77346892790519
4767755	8.95623093654988	8.92065059456398	8.41362792902417	8.93073733756289	8.4594316186373	8.51648798090998	9.08001802908917	8.9515761390748	9.42395627425468	9.52199295640167	9.65874703743501	9.30924896081662	9.43629511983936	9.34739990950854	9.23792694662626	9.64295422348033
