PlasmoDB_GeneID	PfBloodR1	PfBloodR2	PfOocystR1	PfOocystR2	PfSporozoiteR1	PfSporozoiteR2
PF3D7_0511300	23.01626951	40.12584285	31.18066584	32.83013413	315.4442908	272.1668519
PF3D7_0511400	0.767208984	3.647803895	6.236133167	7.09840738	4352.552416	4293.136255
PF3D7_0511500	1007.345396	323.1954251	277.953364	301.3865467	1279.141069	1261.434192
PF3D7_0511600	0	0	5.345257001	3.54920369	0	0
PF3D7_0511700	3.068835935	0	1.781752334	4.436504612	0	0
PF3D7_0511800	356.7521774	577.0825762	382.1858755	436.5520538	5.787968638	2.366668277
PF3D7_0511900	9.206507805	0.729560779	21.381028	18.04178542	0	0
PF3D7_0512000	34.52440427	34.28935662	62.36133167	58.26609391	40.51578047	63.90004349
PF3D7_0512100	27.61952341	16.77989792	10.690514	13.30951384	0	2.366668277
PF3D7_0512200	23.7834785	45.2327683	31.18066584	22.18252306	0	0
PF3D7_0512300	20.71464256	20.42770181	50.77994151	52.35075442	0	0
PF3D7_0512400	3.068835935	3.647803895	0	1.183067897	147.5932003	123.0667504
PF3D7_0512500	6.13767187	24.80506649	18.7083995	22.77405701	2.893984319	7.100004832
PF3D7_0512600	73.65206244	84.62905037	145.2128152	111.2083823	37.62179615	35.50002416
PF3D7_0512700	23.01626951	10.21385091	68.59746484	54.42112324	0	0
PF3D7_0512800	19.18022459	26.26418805	39.19855134	42.2946773	0	0
PF3D7_0512900	2.301626951	2.188682337	1.781752334	3.253436716	0	0
PF3D7_0513000	25.31789646	56.17617999	5.345257001	5.915339483	0	0
PF3D7_0513100	67.51439057	270.667049	17.81752334	20.99945516	2.893984319	7.100004832
PF3D7_0513200	135.7959901	87.54729349	89.08761668	96.71580055	8.681952957	9.46667311
PF3D7_0513300	120.4518104	15.32077636	1293.552194	1503.38353	8.681952957	4.733336555
PF3D7_0513400	9.973716789	10.94341169	32.071542	30.16823136	34.72781183	44.96669727
PF3D7_0513500	16.11138866	13.13209402	14.25401867	12.42221291	14.4699216	14.20000966
PF3D7_0513600	75.95368939	156.1260067	114.0321493	142.2639146	49.19773342	18.93334622
PF3D7_0513700	50.63579293	285.2582646	21.381028	16.26718358	11.57593728	7.100004832
PF3D7_0513800	22.24906053	32.10067428	58.79782701	66.84333616	0	2.366668277
PF3D7_0513900	3.836044919	7.295607791	6.236133167	6.802640406	0	4.733336555
PF3D7_0514000	35.29161325	94.84290128	4.454380834	6.506873431	69.45562366	87.56672627
PF3D7_0514100	36.82603122	51.06925454	75.72447417	61.51953062	173.6390591	92.30006282
PF3D7_0514200	31.45556833	32.10067428	33.85329434	51.75922048	26.04585887	33.13335588
PF3D7_0514300	6.904880854	10.21385091	14.25401867	20.40792122	0	0
PF3D7_0514400	6.904880854	5.106925454	0	0	0	2.366668277
PF3D7_0514500	122.7534374	304.9564057	5.345257001	9.168776199	0	0
PF3D7_0514600	14.57697069	29.91199194	110.4686447	113.2787511	0	0
PF3D7_0514700	23.7834785	33.55979584	0	2.661902767	0	0
PF3D7_0514800	26.85231443	14.59121558	11.58139017	12.42221291	0	0
PF3D7_0514900	25.31789646	16.77989792	8.017885501	13.60528081	5.787968638	0
PF3D7_0515000	42.19649411	48.15101142	52.56169384	62.99836549	8.681952957	7.100004832
PF3D7_0515100	9.206507805	5.106925454	20.49015184	25.43595978	26.04585887	14.20000966
PF3D7_0515200	4.603253902	6.566047012	4.454380834	3.253436716	5.787968638	2.366668277
PF3D7_0515300	119.6846015	98.49070518	92.65112134	90.20892712	202.5789023	186.9667939
PF3D7_0515400	145.7697069	379.3716051	0.890876167	2.070368819	147.5932003	146.7334332
PF3D7_0515500	29.92115037	79.52212492	0.890876167	2.366135793	0	2.366668277
PF3D7_0515600	212.5168885	503.3969376	14.25401867	31.94283321	14.4699216	28.40001933
PF3D7_0515700	53.70462886	127.6731363	46.32556067	58.26609391	28.93984319	33.13335588
PF3D7_0515800	8.439298821	11.67297247	8.908761668	14.19681476	0	2.366668277
PF3D7_0515900	5.370462886	15.32077636	66.81571251	83.70205369	2.893984319	14.20000966
PF3D7_0516000	5.370462886	8.754729349	45.4346845	41.40737638	2.893984319	0
PF3D7_0516100	11.50813476	44.50320752	36.52592284	36.08357085	0	4.733336555
PF3D7_0516200	220.1889783	72.22651713	461.4738544	451.9319365	14.4699216	2.366668277
PF3D7_0516300	36.05882224	25.53462727	8.908761668	19.81638727	0	0
PF3D7_0516400	52.17021089	91.92465816	10.690514	12.12644594	0	11.83334139
PF3D7_0516500	484.8760777	1156.353835	3.563504667	2.366135793	5.787968638	2.366668277
PF3D7_0516600	9.206507805	20.42770181	40.98030367	39.63277454	17.36390591	9.46667311
PF3D7_0516700	187.198992	112.35236	65.92483634	71.57560774	101.2894512	113.6000773
PF3D7_0516800	50.63579293	141.5347911	22.27190417	21.59098911	107.0774198	106.5000725
PF3D7_0516900	424.266568	39.39628207	647.6669732	719.6010481	46.30374911	9.46667311
PF3D7_0517000	181.8285291	46.69188986	390.203761	429.1578795	127.33531	89.93339454
PF3D7_0517100	4.603253902	3.647803895	16.035771	23.36559096	0	0
PF3D7_0517200	29.15394138	55.44661921	4.454380834	4.732271586	2.893984319	2.366668277
PF3D7_0517300	311.4868474	41.58496441	566.5972421	548.3519701	11.57593728	7.100004832
PF3D7_0517400	96.66833195	109.4341169	127.3952918	135.7570411	2.893984319	9.46667311
PF3D7_0517500	48.33416598	143.7234735	39.19855134	58.85762786	2.893984319	14.20000966
PF3D7_0517600	5.370462886	8.754729349	1.781752334	1.478834871	5.787968638	16.56667794
PF3D7_0517700	335.2703259	113.8114815	456.1285974	420.2848703	14.4699216	4.733336555
PF3D7_0517800	105.1076308	140.8052304	0	0.591533948	0	0
PF3D7_0517900	35.29161325	59.82398388	14.25401867	9.760310147	0	0
PF3D7_0518000	56.00625581	69.30827401	24.94453267	37.26663874	0	0
PF3D7_0518100	59.84230073	83.16992881	53.45257001	59.15339483	31.83382751	35.50002416
PF3D7_0518200	10.74092577	26.26418805	23.16278034	22.47829004	0	0
PF3D7_0518300	40.66207614	16.77989792	140.7584343	162.9676028	2.893984319	2.366668277
PF3D7_0518400	14.57697069	29.91199194	0	0.887300922	0	0
PF3D7_0518500	61.3767187	67.84915245	114.0321493	98.19463542	28.93984319	14.20000966
PF3D7_0518600	115.0813476	221.7864768	32.071542	36.67510479	57.87968638	37.86669244
PF3D7_0518700	300.7459216	774.0639866	70.37921717	72.75867564	208.366871	272.1668519
PF3D7_0518800	367.4931032	798.1394923	0.890876167	2.070368819	0	2.366668277
PF3D7_0518900	0.767208984	2.188682337	0.890876167	5.915339483	315.4442908	222.4668181
PF3D7_0519000	3.068835935	11.67297247	16.035771	13.01374686	0	0
PF3D7_0519100	0.767208984	2.918243116	17.81752334	28.39362952	2.893984319	0
PF3D7_0519200	157.2778417	134.2391833	189.7566235	200.2342415	2118.396522	2148.934796
PF3D7_0519300	3.836044919	24.80506649	40.0894275	56.49149206	5.787968638	14.20000966
PF3D7_0519400	293.0738318	40.85540363	538.0892047	521.4371754	66.56163934	42.60002899
PF3D7_0519500	108.9436757	129.8618187	146.9945675	150.8411568	266.2465574	276.9001885
PF3D7_0519600	20.71464256	19.69814104	97.99637834	95.53273265	2.893984319	0
PF3D7_0519700	148.0713339	48.8805722	114.0321493	88.1385583	509.3412402	558.5337135
PF3D7_0519800	126.5894823	47.42145064	93.54199751	82.51898579	1044.728339	1020.034028
PF3D7_0519900	9.973716789	10.21385091	24.0536565	28.39362952	2.893984319	0
PF3D7_0520000	342.9424157	57.63530155	514.0355482	493.6350799	11.57593728	21.3000145
PF3D7_0520100	50.63579293	48.8805722	35.63504667	41.99891033	0	0
PF3D7_0520200	19.18022459	26.99374883	24.94453267	15.08411568	0	0
PF3D7_0520300	9.206507805	12.40253324	23.16278034	28.98516347	5.787968638	4.733336555
PF3D7_0520400	1.534417967	4.377364674	16.035771	14.78834871	17.36390591	16.56667794
PF3D7_0520500	6.904880854	3.647803895	6.236133167	9.168776199	104.1834355	59.16670694
PF3D7_0520600	73.65206244	5.836486233	16.035771	12.12644594	2.893984319	0
PF3D7_0520700	19.94743358	16.05033714	15.14489483	18.92908635	0	0
PF3D7_0520800	26.08510545	16.05033714	158.5759577	142.8554485	57.87968638	35.50002416
PF3D7_0520900	146.5369159	14.59121558	534.5257001	460.8049457	11.57593728	0
PF3D7_0521000	97.43554094	97.03158362	116.7047778	107.9549456	2.893984319	0
PF3D7_0521100	30.68835935	39.39628207	0	2.661902767	0	0
PF3D7_0521200	2.301626951	9.484290128	2.6726285	4.140737638	2.893984319	4.733336555
PF3D7_0521300	63.67834565	81.71080726	39.19855134	22.47829004	202.5789023	194.0667988
PF3D7_0521400	9.206507805	11.67297247	36.52592284	22.77405701	0	0
PF3D7_0521500	12.27534374	21.15726259	16.92664717	13.30951384	0	0
PF3D7_0521600	3.068835935	5.836486233	0	0.887300922	26.04585887	28.40001933
PF3D7_0521700	30.68835935	24.80506649	58.79782701	56.78725904	54.98570206	49.70003383
PF3D7_0521800	6.904880854	13.8616548	17.81752334	10.05607712	14.4699216	11.83334139
PF3D7_0521900	40.66207614	99.94982673	21.381028	16.26718358	2.893984319	0
PF3D7_0522000	23.01626951	22.61638415	39.19855134	38.15393967	11.57593728	37.86669244
PF3D7_0522100	9.206507805	24.07550571	12.47226633	12.12644594	11.57593728	9.46667311
PF3D7_0522200	14.57697069	14.59121558	16.035771	14.19681476	0	7.100004832
PF3D7_0522300	38.36044919	13.13209402	56.12519851	65.36450129	0	0
PF3D7_0522400	138.8648261	402.71755	24.0536565	27.80209557	28.93984319	2.366668277
PF3D7_0522500	7.672089837	13.8616548	10.690514	16.85871753	8.681952957	9.46667311
PF3D7_0522600	15.34417967	37.20759973	2.6726285	5.915339483	107.0774198	99.40006765
PF3D7_0522700	16.87859764	21.88682337	14.25401867	17.45025147	0	2.366668277
PF3D7_0522800	22.24906053	17.5094587	46.32556067	37.56240572	2.893984319	0
PF3D7_0522900	51.40300191	169.9876615	7.127009334	11.83067897	159.1691375	274.5335202
PF3D7_0523000	1104.013728	1022.844212	47.21643684	40.81584243	11.57593728	11.83334139
PF3D7_0523100	26.08510545	31.3711135	180.8478619	166.5168064	0	2.366668277
PF3D7_0523200	4.603253902	11.67297247	16.92664717	7.394174354	5.787968638	0
PF3D7_0523300	6.13767187	11.67297247	46.32556067	45.25234705	2.893984319	0
PF3D7_0523400	106.6420487	121.1070893	215.5920324	197.5723387	480.401397	423.6336217
PF3D7_0523500	13.04255272	33.55979584	4.454380834	1.774601845	0	0
PF3D7_0523600	29.92115037	59.82398388	13.3631425	20.11215424	0	0
PF3D7_0523700	6.904880854	21.15726259	13.3631425	8.57724225	8.681952957	16.56667794
PF3D7_0523800	121.9862284	83.16992881	16.92664717	16.26718358	78.13757662	52.0667021
PF3D7_0523900	35.29161325	16.77989792	6.236133167	9.464543173	8.681952957	7.100004832
PF3D7_0524000	1050.309099	178.7423909	1116.267837	1026.607167	52.09171774	44.96669727
PF3D7_0524100	42.19649411	39.39628207	54.34344617	51.4634535	254.6706201	217.7334815
PF3D7_0524200	1.534417967	1.459121558	4.454380834	10.64761107	28.93984319	11.83334139
PF3D7_0524300	25.31789646	17.5094587	27.61716117	31.94283321	0	4.733336555
PF3D7_0524400	81.32415228	32.10067428	33.85329434	47.32271586	52.09171774	21.3000145
PF3D7_0524500	6.904880854	4.377364674	12.47226633	12.12644594	0	0
PF3D7_0524600	11.50813476	32.10067428	23.16278034	31.35129926	14.4699216	7.100004832
PF3D7_0524700	15.34417967	10.21385091	72.16096951	83.70205369	5.787968638	2.366668277
PF3D7_0524800	32.9899863	43.04408597	8.908761668	13.30951384	5.787968638	2.366668277
PF3D7_0524900	37.5932402	26.99374883	71.27009334	63.88566642	5.787968638	9.46667311
PF3D7_0525000	72.88485346	102.8680698	46.32556067	69.20947195	112.8653884	85.20005799
PF3D7_0525100	348.3128786	216.6795514	242.3183174	206.7411149	124.4413257	123.0667504
PF3D7_0525200	29.15394138	50.33969376	58.79782701	60.04069575	20.25789023	49.70003383
PF3D7_0525300	95.13391398	203.5474574	10.690514	10.64761107	81.03156093	68.63338005
PF3D7_0525400	17.64580663	26.99374883	9.799637834	7.985708302	2.893984319	0
PF3D7_0525500	50.63579293	10.94341169	18.7083995	21.29522214	2.893984319	2.366668277
PF3D7_0525600	8.439298821	18.23901948	14.25401867	13.90104779	0	0
PF3D7_0525700	0.767208984	2.188682337	8.908761668	19.52062029	0	2.366668277
PF3D7_0525800	24.55068748	69.30827401	1.781752334	11.53491199	535.387099	468.6003189
PF3D7_0525900	26.85231443	81.71080726	0	0	2.893984319	0
PF3D7_0526000	11.50813476	35.74847817	40.98030367	25.43595978	89.71351389	82.83338971
PF3D7_0526100	26.08510545	59.09442311	11.58139017	7.09840738	5.787968638	2.366668277
PF3D7_0526200.1	0.767208984	11.67297247	5.345257001	6.211106457	26.04585887	78.10005316
PF3D7_0526200.2	0	0	0	0	0	0
PF3D7_0526300	32.9899863	15.32077636	37.416799	31.05553229	8.681952957	7.100004832
PF3D7_0526400	8.439298821	14.59121558	6.236133167	4.140737638	17.36390591	14.20000966
PF3D7_0526500	53.70462886	18.96858026	43.65293217	41.40737638	5.787968638	2.366668277
PF3D7_0526600	77.48810736	168.52854	1636.539518	1721.955324	1574.32747	2392.701629
PF3D7_0526700	14.57697069	21.88682337	60.57957934	47.32271586	0	0
PF3D7_0526800	84.39298821	26.26418805	115.8139017	112.6872172	14.4699216	33.13335588
PF3D7_0526900	66.74718159	26.26418805	41.87117984	53.23805535	34.72781183	33.13335588
PF3D7_0527000	593.8197534	1214.718697	240.536565	247.2611904	95.50148253	274.5335202
PF3D7_0527100	62.91113667	29.91199194	146.1036913	164.1506707	2.893984319	2.366668277
PF3D7_0527200	36.82603122	32.83023506	221.8281655	248.1484913	17.36390591	2.366668277
PF3D7_0527300	45.26533004	49.61013298	57.90695084	61.51953062	20.25789023	9.46667311
PF3D7_0527400	43.73091207	2.188682337	2.6726285	2.070368819	0	4.733336555
PF3D7_0527500	123.5206464	55.44661921	770.6078842	764.5576282	60.7736707	21.3000145
PF3D7_0527600	100.5043769	190.4153633	20.49015184	22.47829004	28.93984319	23.66668277
PF3D7_0527700	0	0	0	0.295766974	0	0
PF3D7_0527800	0	0	0	0	0	0
PF3D7_0527900	51.40300191	17.5094587	71.27009334	79.85708302	0	0
PF3D7_0528000	34.52440427	46.69188986	40.0894275	38.74547361	11.57593728	4.733336555
PF3D7_0528100	138.8648261	102.1385091	83.74235968	96.42003357	405.1578047	433.1002948
PF3D7_0528200	145.7697069	40.12584285	229.846051	219.7548618	34.72781183	49.70003383
PF3D7_0528300	0.767208984	5.836486233	0	0	66.56163934	92.30006282
PF3D7_0528400	32.22277732	154.6668852	1.781752334	3.54920369	633.7825659	534.8670307
PF3D7_0528500	26.85231443	49.61013298	11.58139017	12.71797989	11.57593728	4.733336555
PF3D7_0528600	17.64580663	4.377364674	10.690514	13.90104779	34.72781183	11.83334139
PF3D7_0528700	51.40300191	52.52837609	39.19855134	49.98461863	14.4699216	11.83334139
PF3D7_0528800	28.3867324	17.5094587	76.61535034	51.75922048	2.893984319	0
PF3D7_0528900	85.1601972	248.7802257	0	0.591533948	8.681952957	2.366668277
PF3D7_0529000	104.3404218	46.69188986	73.05184567	67.73063708	454.3555381	291.1001981
PF3D7_0529100	0.767208984	9.484290128	23.16278034	16.85871753	0	0
PF3D7_0529200	1.534417967	1.459121558	2.6726285	6.211106457	11.57593728	14.20000966
PF3D7_0529300	14.57697069	43.04408597	25.83540884	21.29522214	564.3269422	487.5336652
PF3D7_0529400.1	3.068835935	9.484290128	9.799637834	9.760310147	75.2435923	78.10005316
PF3D7_0529400.2	0	0	0	0	0	0
PF3D7_0529500	23.7834785	11.67297247	44.54380834	53.53382232	2.893984319	2.366668277
PF3D7_0529600	0	0	0	0.295766974	0	0
PF3D7_0529700	2.301626951	13.8616548	13.3631425	11.83067897	8.681952957	18.93334622
PF3D7_0529800	20.71464256	30.64155272	17.81752334	21.59098911	257.5646044	222.4668181
PF3D7_0529900	103.5732128	72.95607791	120.2682825	127.1797989	303.8683535	298.200203
PF3D7_0530000	26.08510545	17.5094587	97.99637834	118.6025566	11.57593728	7.100004832
PF3D7_0530100	28.3867324	21.15726259	11.58139017	39.63277454	23.15187455	26.03335105
PF3D7_0530200	8.439298821	32.10067428	81.96060734	94.64543173	0	0
PF3D7_0530300	25.31789646	64.93090934	5.345257001	6.802640406	2.893984319	2.366668277
PF3D7_0530400	4.603253902	9.484290128	9.799637834	12.12644594	2.893984319	2.366668277
PF3D7_0530500	4.603253902	5.836486233	0.890876167	1.183067897	0	0
PF3D7_0530600	13.80976171	13.8616548	15.14489483	19.22485332	0	0
PF3D7_0530700	42.19649411	25.53462727	22.27190417	27.21056162	0	0
PF3D7_0530800	168.0187674	407.8244755	1.781752334	1.183067897	0	0
PF3D7_0530900	77.48810736	208.6543828	1.781752334	4.140737638	5.787968638	16.56667794
PF3D7_0531000	50.63579293	56.17617999	31.18066584	36.67510479	112.8653884	113.6000773
PF3D7_0531100	53.70462886	126.2140148	8.908761668	21.59098911	11.57593728	37.86669244
PF3D7_0531200	0.767208984	9.484290128	6.236133167	6.802640406	0	0
PF3D7_0531300	7.672089837	14.59121558	7.127009334	6.506873431	0	0
PF3D7_0531400	29.15394138	21.88682337	23.16278034	23.66135793	75.2435923	94.6667311
PF3D7_0531500	7.672089837	0.729560779	8.017885501	16.56295055	8.681952957	11.83334139
PF3D7_0531600	32.22277732	40.12584285	249.4453267	28.39362952	691.6622523	54.43337038
PF3D7_0531700	0	0	0	0	0	0
PF3D7_0531800	0	0	0	0	0	0
PF3D7_0531900	0	0	0	0	0	0
PF3D7_0532000	4098.430391	5414.800102	3445.018137	1944.963622	11908.74547	7954.372081
PF3D7_0532100	731.1501615	1.459121558	1.781752334	2.661902767	850.8313898	738.4005026
PF3D7_0532200	49.86858394	10.21385091	8.017885501	3.253436716	0	0
PF3D7_0532300	2932.272736	7.295607791	0.890876167	0	0	0
PF3D7_0532400	401.2502985	0	0.890876167	0.887300922	0	0
PF3D7_0532500	0	0	0	0	0	0
PF3D7_0532600	10.74092577	0	0	0	0	0
PF3D7_0532700	0	0	0	0	2.893984319	2.366668277
PF3D7_0532800	0.767208984	0	0	0	0	0
PF3D7_0532900	0	0	0	0	0	0
PF3D7_0533000	0	0	0	1.478834871	2.893984319	4.733336555
PF3D7_0533100	30.68835935	0	0	0	0	0
PF3D7_0600100	0	0	0	0	0	0
PF3D7_0600200	56.7734648	3.647803895	0.890876167	0.295766974	11.57593728	30.76668761
PF3D7_0600300	0	0	0	0	0	0
PF3D7_0600400	7.672089837	0	0	0	0	0
PF3D7_0600500	0	0	0	0	0	0
PF3D7_0600600	3.068835935	5.836486233	0	0.295766974	40.51578047	14.20000966
PF3D7_0600700	0	0	0	0	2.893984319	2.366668277
PF3D7_0600800	0	0	0	0	0	0
PF3D7_0600900	0	0	0	0	0	0
PF3D7_0601000	0	0	0	0	0	0
PF3D7_0601100	0	0	0	0	0	0
PF3D7_0601200	0	0	0	0	0	0
PF3D7_0601300	0	0	0	0	0	0
PF3D7_0601400	0	0	0	0.591533948	0	0
PF3D7_0601500	0	4.377364674	0.890876167	1.478834871	2.893984319	0
PF3D7_0601600	0.767208984	11.67297247	8.017885501	5.323805535	2.893984319	0
PF3D7_0601700	6.904880854	10.94341169	1.781752334	6.506873431	0	0
PF3D7_0601800	3.068835935	1.459121558	331.405934	768.9941328	5.787968638	2.366668277
PF3D7_0601900	549.3216324	3.647803895	7.127009334	7.394174354	5.787968638	0
PF3D7_0602000	206.3792166	394.6923815	16.035771	14.49258173	0	2.366668277
PF3D7_0602100	96.66833195	64.93090934	164.8120909	148.475021	2.893984319	7.100004832
PF3D7_0602200	26.08510545	14.59121558	36.52592284	39.33700756	11.57593728	11.83334139
PF3D7_0602300	0.767208984	2.918243116	9.799637834	13.60528081	0	2.366668277
PF3D7_0602400	15.34417967	5.106925454	67.70658867	68.32217103	0	11.83334139
PF3D7_0602500	3.836044919	2.918243116	8.017885501	9.760310147	2.893984319	2.366668277
PF3D7_0602600	90.53066008	64.20134856	67.70658867	51.75922048	11.57593728	4.733336555
PF3D7_0602700	29.92115037	70.76739557	7.127009334	6.211106457	0	0
PF3D7_0602800	8.439298821	12.40253324	42.762056	15.9714166	31.83382751	66.26671177
PF3D7_0602900	24.55068748	56.17617999	12.47226633	15.9714166	8.681952957	14.20000966
PF3D7_0603000	35.29161325	29.18243116	107.7960162	43.18197823	272.034526	168.0334477
PF3D7_0603100	34.52440427	93.38377972	57.90695084	48.50578376	0	0
PF3D7_0603200	0.767208984	5.836486233	65.03396017	68.91370498	0	0
PF3D7_0603300	10.74092577	8.02516857	69.48834101	65.36450129	2.893984319	0
PF3D7_0603400	17.64580663	22.61638415	27.61716117	21.59098911	40.51578047	37.86669244
PF3D7_0603500	6.13767187	21.15726259	29.3989135	27.5063286	2.893984319	4.733336555
PF3D7_0603600	77.48810736	159.0442498	27.61716117	23.06982398	5.787968638	14.20000966
PF3D7_0603700	9.973716789	24.07550571	2.6726285	8.281475276	0	0
PF3D7_0603800	21.48185154	51.06925454	12.47226633	22.18252306	60.7736707	52.0667021
PF3D7_0603900	40.66207614	78.79256414	2.6726285	5.028038561	0	0
PF3D7_0604000	20.71464256	51.79881531	40.0894275	41.11160941	0	0
PF3D7_0604100	14.57697069	27.7233096	0	1.183067897	0	0
PF3D7_0604200	0	0	5.345257001	4.732271586	0	2.366668277
PF3D7_0604300	6.904880854	17.5094587	81.06973117	71.57560774	112.8653884	137.2667601
PF3D7_0604400	84.39298821	167.7989792	0	0.887300922	0	0
PF3D7_0604500	615.301605	330.4910329	375.0588662	394.2573765	639.5705345	620.0670887
PF3D7_0604600	4.603253902	21.88682337	33.85329434	30.46399834	0	0
PF3D7_0604700	2.301626951	8.754729349	28.50803734	34.01320203	0	0
PF3D7_0604800	18.41301561	41.58496441	28.50803734	22.47829004	0	0
PF3D7_0604900	3.068835935	13.13209402	9.799637834	20.70368819	2.893984319	0
PF3D7_0605000	3.836044919	11.67297247	58.79782701	59.4491618	0	0
PF3D7_0605100	135.0287811	117.4592854	82.85148351	96.71580055	254.6706201	163.3001111
PF3D7_0605200	12.27534374	38.66672129	30.28978967	36.37933782	11.57593728	23.66668277
PF3D7_0605300	56.7734648	118.918407	53.45257001	74.23751051	5.787968638	7.100004832
PF3D7_0605400	25.31789646	52.52837609	3.563504667	3.54920369	0	2.366668277
PF3D7_0605500	3.068835935	9.484290128	9.799637834	13.30951384	0	0
PF3D7_0605600	10.74092577	17.5094587	0	2.366135793	0	0
PF3D7_0605700	13.04255272	21.15726259	8.017885501	10.3518441	5.787968638	0
PF3D7_0605800	31.45556833	53.98749765	157.6850815	181.0093882	20.25789023	47.33336555
PF3D7_0605900	79.02252533	19.69814104	26.726285	14.78834871	11.57593728	0
PF3D7_0606000	240.1364119	72.95607791	23.16278034	28.68939649	26.04585887	26.03335105
PF3D7_0606100	144.2352889	78.06300336	96.21462601	83.11051974	8.681952957	28.40001933
PF3D7_0606200	16.87859764	16.77989792	10.690514	7.689941328	89.71351389	160.9334429
PF3D7_0606300	0.767208984	0.729560779	0	0.295766974	2.893984319	7.100004832
PF3D7_0606400	28.3867324	112.35236	4.454380834	1.478834871	0	0
PF3D7_0606500	60.60950972	35.74847817	82.85148351	51.16768653	0	7.100004832
PF3D7_0606600	67.51439057	72.22651713	69.48834101	90.50469409	11.57593728	7.100004832
PF3D7_0606700	389.7421637	153.9373244	261.0267169	272.1056162	202.5789023	186.9667939
PF3D7_0606800	1.534417967	16.05033714	19.59927567	14.19681476	14.4699216	21.3000145
PF3D7_0606900	39.12765817	37.93716051	46.32556067	28.39362952	5.787968638	2.366668277
PF3D7_0607000	151.9073788	35.74847817	363.477476	354.920369	127.33531	21.3000145
PF3D7_0607100	31.45556833	59.82398388	2.6726285	5.028038561	0	2.366668277
PF3D7_0607200	18.41301561	47.42145064	28.50803734	37.26663874	2.893984319	0
PF3D7_0607300	11.50813476	32.83023506	46.32556067	38.44970664	2.893984319	0
PF3D7_0607400	72.88485346	61.28310544	71.27009334	64.18143339	43.40976479	42.60002899
PF3D7_0607500	6.904880854	8.02516857	21.381028	17.74601845	20.25789023	9.46667311
PF3D7_0607600	54.47183785	126.2140148	20.49015184	28.09786254	164.9571062	118.3334139
PF3D7_0607700	560.8297671	1618.895369	0	2.070368819	176.5330435	134.9000918
PF3D7_0607800	2.301626951	3.647803895	16.92664717	8.873009225	0	7.100004832
PF3D7_0607900	19.94743358	49.61013298	16.035771	21.59098911	11.57593728	2.366668277
PF3D7_0608000	14.57697069	12.40253324	30.28978967	21.59098911	11.57593728	4.733336555
PF3D7_0608100	16.11138866	21.15726259	38.30767517	36.08357085	191.0029651	156.2001063
PF3D7_0608200	0	0	8.017885501	6.506873431	0	0
PF3D7_0608300	14.57697069	32.83023506	37.416799	32.23860018	46.30374911	59.16670694
PF3D7_0608310	19.18022459	8.754729349	32.96241817	22.47829004	8.681952957	0
PF3D7_0608400	17.64580663	43.04408597	69.48834101	63.58989944	2.893984319	4.733336555
PF3D7_0608500	62.91113667	38.66672129	239.6456889	204.0792122	0	0
PF3D7_0608600	68.28159955	244.402861	13.3631425	14.19681476	5.787968638	4.733336555
PF3D7_0608700	154.9762147	73.68563869	729.6275806	671.0952644	14.4699216	7.100004832
PF3D7_0608800	174.9236483	353.8369779	29.3989135	34.60473598	31.83382751	21.3000145
PF3D7_0608900	9.973716789	13.13209402	31.18066584	18.63331937	0	0
PF3D7_0609000	403.5519254	329.0319114	383.0767517	423.24254	101.2894512	99.40006765
PF3D7_0609100	158.8122596	80.98124648	10.690514	14.78834871	0	2.366668277
PF3D7_0609200	6.13767187	3.647803895	12.47226633	14.19681476	0	0
PF3D7_0609300	84.39298821	183.8493163	60.57957934	44.36504612	72.34960798	78.10005316
PF3D7_0609400	18.41301561	29.91199194	26.726285	25.43595978	0	9.46667311
PF3D7_0609500	25.31789646	50.33969376	4.454380834	6.211106457	0	0
PF3D7_0609600	3.068835935	22.61638415	0	2.070368819	20.25789023	14.20000966
PF3D7_0609700	119.6846015	71.49695635	27.61716117	24.84442583	599.0547541	766.8005219
PF3D7_0609800	23.01626951	64.20134856	4.454380834	12.42221291	5.787968638	0
PF3D7_0609900	21.48185154	26.26418805	13.3631425	12.12644594	0	2.366668277
PF3D7_0610000	10.74092577	13.13209402	18.7083995	17.74601845	0	0
PF3D7_0610100	51.40300191	53.98749765	130.0679203	112.3914502	0	2.366668277
PF3D7_0610200	19.94743358	20.42770181	40.0894275	30.46399834	26.04585887	16.56667794
PF3D7_0610300	0	0	0	0	0	0
PF3D7_0610400	708.133892	2063.927444	759.9173702	926.342163	1128.653884	1320.600899
PF3D7_0610500	6.13767187	2.918243116	32.071542	27.21056162	0	0
PF3D7_0610600	24.55068748	35.74847817	29.3989135	31.05553229	2.893984319	11.83334139
PF3D7_0610700	15.34417967	2.188682337	47.21643684	35.4920369	20.25789023	21.3000145
PF3D7_0610800	218.6545604	61.28310544	706.4648002	684.1090112	274.9285103	371.5669196
PF3D7_0610900	121.2190194	83.89948959	78.39710267	73.94174354	28.93984319	61.53337521
PF3D7_0611000	30.68835935	91.92465816	13.3631425	9.168776199	0	0
PF3D7_0611100	3.068835935	2.918243116	3.563504667	11.53491199	0	0
PF3D7_0611200	0.767208984	10.94341169	57.90695084	66.25180221	0	0
PF3D7_0611300	9.973716789	29.18243116	149.667196	118.0110227	0	2.366668277
PF3D7_0611400	39.89486715	45.96232908	36.52592284	26.61902767	0	0
PF3D7_0611500	43.73091207	116.7297247	0.890876167	2.366135793	0	0
