PlasmoDB_GeneID	Antisense.PfBloodR1	Antisense.PfBloodR2	Antisense.PfOocystR1	Antisense.PfOocystR2	Antisense.PfSporozoiteR1	Antisense.PfSporozoiteR2	Sense.PfBloodR1	Sense.PfBloodR2	Sense.PfOocystR1	Sense.PfOocystR2	Sense.PfSporozoiteR1	Sense.PfSporozoiteR2
PF3D7_0913900	2.845651833	2.908969365	0	0.841291125	1.225243761	2.040656503	47.56695699	43.04408597	9.799637834	9.168776199	0	0
PF3D7_0914000	0	1.93931291	1.14779419	1.261936688	1.225243761	2.040656503	19.94743358	18.23901948	31.18066584	25.43595978	2.893984319	7.100004832
PF3D7_0914100	2.845651833	3.87862582	0	0	15.9281689	7.142297761	49.86858394	95.57246206	3.563504667	6.802640406	544.069052	362.1002465
PF3D7_0914200	5.691303666	3.87862582	1.14779419	5.047746751	2.450487523	1.020328252	114.3141386	50.33969376	43.65293217	34.01320203	95.50148253	80.46672143
PF3D7_0914300	1.422825917	0	2.295588379	1.261936688	2.450487523	1.020328252	63.67834565	39.39628207	24.0536565	28.68939649	0	0
PF3D7_0914400	21.34238875	59.14904375	0	0.420645563	0	0	248.5757107	720.8060497	1.781752334	4.436504612	2.893984319	2.366668277
PF3D7_0914500	1.422825917	1.93931291	2.295588379	5.468392313	3.675731284	2.040656503	88.22903313	132.050501	79.28797884	71.57560774	272.034526	208.2668084
PF3D7_0914600	0	2.908969365	1.14779419	0.420645563	1.225243761	0	25.31789646	32.10067428	12.47226633	11.53491199	14.4699216	47.33336555
PF3D7_0914700	39.83912566	57.20973084	3.443382569	4.627101188	0	0	265.4543084	104.3271914	142.5401867	185.7416598	2.893984319	0
PF3D7_0914800	0	1.93931291	2.295588379	3.365164501	1.225243761	0	9.206507805	37.93716051	16.035771	22.47829004	46.30374911	37.86669244
PF3D7_0914900	2.845651833	8.726908095	2.295588379	6.730329001	2.450487523	2.040656503	38.36044919	83.89948959	50.77994151	53.23805535	95.50148253	63.90004349
PF3D7_0915000	0	0.969656455	3.443382569	3.785810063	0	0	19.94743358	45.2327683	111.3595208	90.80046106	0	0
PF3D7_0915100	0	0	1.14779419	2.944518938	0	0	51.40300191	43.77364674	37.416799	49.39308468	2.893984319	2.366668277
PF3D7_0915200	1.422825917	2.908969365	0	2.523873375	0	0	24.55068748	49.61013298	17.81752334	18.3375524	0	0
PF3D7_0915300	1.422825917	0.969656455	0	2.103227813	0	0	3.836044919	2.188682337	28.50803734	14.78834871	2.893984319	2.366668277
PF3D7_0915400	22.76521466	7.75725164	6.886765138	11.77807575	1.225243761	1.020328252	811.7071048	180.2015124	190.6474997	196.6850378	86.81952957	73.3667166
PF3D7_0915500	0	0	0	1.68258225	0	0	3.836044919	6.566047012	1.781752334	3.54920369	2.893984319	0
PF3D7_0915600	1.422825917	0.969656455	0	0.420645563	0	0	29.15394138	6.566047012	9.799637834	8.281475276	0	0
PF3D7_0915700	0	3.87862582	1.14779419	1.68258225	0	0	33.75719528	74.41519947	53.45257001	67.73063708	0	0
PF3D7_0915800	0	6.787595185	0	0	0	0	244.7396658	504.8560591	4.454380834	2.661902767	0	0
PF3D7_0915900	0	0	0	0.841291125	0	0	13.80976171	10.94341169	35.63504667	33.12590111	0	0
PF3D7_0916000	9.959781416	27.15038074	4.591176758	1.68258225	1.225243761	6.12196951	230.1626951	540.6045373	9.799637834	23.66135793	309.6563221	194.0667988
PF3D7_0916100	0	0	1.14779419	1.261936688	1.225243761	0	12.27534374	10.21385091	23.16278034	31.64706623	0	0
PF3D7_0916200	7.114129583	2.908969365	4.591176758	7.992265689	0	0	29.15394138	40.85540363	60.57957934	60.04069575	2.893984319	4.733336555
PF3D7_0916300	19.91956283	23.27175492	0	0.841291125	4.900975045	6.12196951	6.13767187	6.566047012	0.890876167	1.478834871	269.1405417	217.7334815
PF3D7_0916400	4.26847775	6.787595185	5.738970948	2.103227813	0	1.020328252	26.85231443	47.42145064	15.14489483	26.61902767	83.92554525	80.46672143
PF3D7_0916500	0	1.93931291	1.14779419	1.261936688	0	0	9.206507805	20.42770181	43.65293217	55.01265719	0	0
PF3D7_0916600	0	1.93931291	5.738970948	4.206455626	0	0	13.80976171	6.566047012	24.0536565	35.19626992	2.893984319	0
PF3D7_0916700	36.99347383	9.69656455	4.591176758	0.420645563	11.02719385	19.38623678	433.4730758	126.2140148	16.035771	23.36559096	442.7796008	655.5671129
PF3D7_0916800	0	0	0	0.420645563	0	0	6.13767187	5.836486233	20.49015184	15.08411568	40.51578047	26.03335105
PF3D7_0916900	1.422825917	0	3.443382569	2.523873375	0	3.060984755	26.08510545	16.05033714	10.690514	5.915339483	14.4699216	18.93334622
PF3D7_0917000	8.536955499	4.848282275	2.295588379	2.944518938	0	0	63.67834565	135.6983049	48.99818917	52.94228837	0	2.366668277
PF3D7_0917100	1.422825917	0	1.14779419	0.420645563	0	0	5.370462886	14.59121558	14.25401867	10.94337804	2.893984319	0
PF3D7_0917200	0	1.93931291	0	0	0	0	2.301626951	6.566047012	0.890876167	0.295766974	0	0
PF3D7_0917300	0	0	0	0	0	0	0	0	0	0	0	2.366668277
PF3D7_0917400	0	0	0	0	0	0	8.439298821	8.02516857	0	8.57724225	0	2.366668277
PF3D7_0917500	0	2.908969365	1.14779419	2.944518938	0	0	53.70462886	135.6983049	107.7960162	94.34966475	8.681952957	9.46667311
PF3D7_0917600	0	0	2.295588379	2.103227813	0	0	90.53066008	36.47803895	98.88725451	115.6448869	0	0
PF3D7_0917700	0	0	0	0.420645563	0	0	7.672089837	5.106925454	8.017885501	9.168776199	0	0
PF3D7_0917800	0	0.969656455	0	2.103227813	0	0	12.27534374	5.106925454	1.781752334	4.436504612	0	0
PF3D7_0917900	15.65108508	9.69656455	37.87720826	28.18325269	14.70292514	13.26426727	1249.016226	260.4531981	1414.711353	1495.989355	2211.00402	2458.96834
PF3D7_0918000	0	0.969656455	0	0	0	2.040656503	34.52440427	78.06300336	6.236133167	8.57724225	5.787968638	2.366668277
PF3D7_0918100	4.26847775	2.908969365	1.14779419	0.420645563	0	1.020328252	79.78973431	70.76739557	18.7083995	18.92908635	2.893984319	2.366668277
PF3D7_0918200	129.4771584	108.601523	17.21691284	26.50067044	1.225243761	0	9.973716789	17.5094587	19.59927567	24.25289188	11.57593728	9.46667311
PF3D7_0918300	1.422825917	0	4.591176758	2.103227813	0	0	94.366705	41.58496441	97.10550218	107.6591786	0	0
PF3D7_0918400	2.845651833	5.81793873	2.295588379	6.730329001	0	0	20.71464256	65.66047012	7.127009334	2.070368819	2.893984319	0
PF3D7_0918500	29.87934425	39.75591465	928.5654994	631.3889894	581.9907866	660.1523788	9.206507805	26.99374883	1085.087171	1174.490654	295.1864005	257.9668422
PF3D7_0918600	0	0.969656455	2.295588379	0.420645563	3.675731284	0	6.13767187	21.15726259	14.25401867	13.90104779	0	0
PF3D7_0918700	0	0	0	0.841291125	4.900975045	7.142297761	25.31789646	9.484290128	0.890876167	1.478834871	743.75397	688.7004687
PF3D7_0918800	1.422825917	0	1.14779419	0	8.576706329	6.12196951	42.19649411	6.566047012	15.14489483	26.02749373	14.4699216	23.66668277
PF3D7_0918900	0	5.81793873	6.886765138	5.468392313	1.225243761	12.24393902	180.2941112	261.1827589	220.0464132	170.9533111	662.7224091	584.5670645
PF3D7_0919000	14.22825917	3.87862582	10.33014771	9.674847939	1.225243761	0	304.5819665	149.5599597	471.2734922	430.9324813	104.1834355	59.16670694
PF3D7_0919100	2.845651833	4.848282275	2.295588379	4.206455626	3.675731284	0	104.3404218	80.2516857	107.7960162	90.50469409	60.7736707	54.43337038
PF3D7_0919200	0	2.908969365	0	0.420645563	0	1.020328252	14.57697069	48.8805722	4.454380834	2.957669742	0	2.366668277
PF3D7_0919300	0	1.93931291	1.14779419	0.420645563	2.450487523	5.101641258	9.206507805	15.32077636	5.345257001	6.802640406	952.120841	892.2339406
PF3D7_0919400	2.845651833	0.969656455	0	2.103227813	198.4894893	158.150879	32.9899863	90.46553661	34.7441705	42.59044428	14.4699216	28.40001933
PF3D7_0919500	11.38260733	12.60553391	1.14779419	2.944518938	52.68548174	48.97575608	3.068835935	2.918243116	1.781752334	0.887300922	5174.443963	5187.736864
PF3D7_0919600	0	0.969656455	3.443382569	5.047746751	0	2.040656503	6.13767187	10.94341169	22.27190417	14.78834871	5.787968638	21.3000145
PF3D7_0919700	0	0	0	2.103227813	0	1.020328252	17.64580663	2.188682337	15.14489483	16.56295055	0	2.366668277
PF3D7_0919800	7.114129583	8.726908095	5.738970948	10.51613906	15.9281689	8.162626013	79.02252533	143.7234735	113.1412732	104.4057419	463.0374911	463.8669824
PF3D7_0919900	5.691303666	22.30209846	5.738970948	6.730329001	13.47768137	8.162626013	223.2578143	552.2775098	48.99818917	72.75867564	648.2524875	523.0336893
PF3D7_0920000	4.26847775	5.81793873	14.92132446	19.77034144	12.25243761	7.142297761	12.27534374	35.0189174	142.5401867	160.8972339	306.7623378	222.4668181
PF3D7_0920100	0	0	2.295588379	1.261936688	1.225243761	0	13.80976171	9.484290128	60.57957934	45.54811402	0	0
PF3D7_0920200	2.845651833	2.908969365	2.295588379	2.944518938	0	0	17.64580663	28.45287038	78.39710267	92.27929594	0	0
PF3D7_0920300	4.26847775	9.69656455	0	0	0	0	112.0125116	323.1954251	2.6726285	1.478834871	0	0
PF3D7_0920400	1.422825917	0	1.14779419	1.68258225	0	0	13.80976171	28.45287038	24.94453267	28.68939649	2.893984319	9.46667311
PF3D7_0920500	5.691303666	1.93931291	0	0.420645563	0	0	5.370462886	9.484290128	10.690514	12.71797989	2.893984319	2.366668277
PF3D7_0920600	2.845651833	1.93931291	2.295588379	0.841291125	0	0	15.34417967	30.64155272	14.25401867	16.26718358	2.893984319	2.366668277
PF3D7_0920700	1.422825917	2.908969365	2.295588379	3.785810063	3.675731284	3.060984755	16.87859764	45.96232908	32.071542	36.97087177	199.684918	144.3667649
PF3D7_0920800	2.845651833	0.969656455	4.591176758	4.206455626	18.37865642	13.26426727	137.3304081	13.13209402	131.8496727	145.2215843	0	0
PF3D7_0920900	0	0.969656455	1.14779419	2.944518938	0	0	34.52440427	31.3711135	53.45257001	43.4777452	5.787968638	0
PF3D7_0921000.1	1.422825917	0	0	0	0	0	6.904880854	24.07550571	8.017885501	5.619572509	0	0
PF3D7_0921000.2	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0921100	1.422825917	0.969656455	0	0.420645563	0	0	5.370462886	11.67297247	0.890876167	4.140737638	2.893984319	0
PF3D7_0921200	7.114129583	6.787595185	10.33014771	8.833556814	0	0	88.99624211	35.74847817	82.85148351	75.71634538	0	0
PF3D7_0921300	0	0	0	0.841291125	0	0	5.370462886	6.566047012	16.92664717	18.63331937	0	0
PF3D7_0921400	0	0	0	0.841291125	0	0	0	0.729560779	7.127009334	5.619572509	0	0
PF3D7_0921500	0	0	0	1.261936688	0	0	0	0	4.454380834	2.070368819	0	0
PF3D7_0921600	4.26847775	1.93931291	3.443382569	7.992265689	3.675731284	2.040656503	54.47183785	34.28935662	50.77994151	60.33646273	52.09171774	59.16670694
PF3D7_0921700	0	0	1.14779419	1.261936688	25.73011899	13.26426727	8.439298821	13.8616548	72.16096951	54.71689022	14.4699216	14.20000966
PF3D7_0921800	0	1.93931291	0	0.841291125	0	0	28.3867324	27.7233096	40.98030367	34.308969	0	0
PF3D7_0921900	1.422825917	0.969656455	1.14779419	1.261936688	0	0	61.3767187	26.99374883	93.54199751	103.518441	0	0
PF3D7_0922000	1.422825917	0.969656455	2.295588379	0.841291125	0	0	50.63579293	95.57246206	2.6726285	8.873009225	2.893984319	0
PF3D7_0922100	4.26847775	2.908969365	8.034559327	14.30194913	0	0	247.0412928	110.8932384	378.6223709	350.1880974	0	2.366668277
PF3D7_0922200	35.57064791	14.54484682	49.35515015	35.33422726	13.47768137	24.48787804	566.20023	236.3776924	1118.940465	899.1316014	1426.734269	1829.434578
PF3D7_0922300	12.80543325	19.3931291	0	0	0	0	296.9098767	444.3025145	0	4.140737638	0	7.100004832
PF3D7_0922400	1.422825917	0.969656455	5.738970948	13.04001244	1.225243761	0	6.904880854	31.3711135	12.47226633	13.90104779	8.681952957	0
PF3D7_0922500	9.959781416	0	16.06911865	17.66711363	0	2.040656503	893.0312571	73.68563869	835.6418444	772.8391035	11.57593728	9.46667311
PF3D7_0922600	17.073911	3.87862582	9.182353517	8.833556814	1.225243761	18.36590853	392.0437907	54.71705843	83.74235968	87.54702435	228.6247612	326.6002223
PF3D7_0922700	12.80543325	4.848282275	24.10367798	11.77807575	14.70292514	11.22361077	84.39298821	131.3209402	87.30586434	83.40628671	144.699216	87.56672627
PF3D7_0922800	4.26847775	5.81793873	12.62573609	17.66711363	1.225243761	2.040656503	99.73716789	147.3712774	134.5223012	154.0945935	40.51578047	42.60002899
PF3D7_0922900	1.422825917	0.969656455	2.295588379	2.523873375	1.225243761	0	9.206507805	13.13209402	76.61535034	86.06818948	40.51578047	54.43337038
PF3D7_0923000	0	0	2.295588379	2.103227813	0	0	37.5932402	29.18243116	36.52592284	34.01320203	0	0
PF3D7_0923100	0	4.848282275	0	0.420645563	0	1.020328252	11.50813476	18.23901948	4.454380834	7.394174354	0	0
PF3D7_0923200	1.422825917	0	2.295588379	2.103227813	0	0	77.48810736	38.66672129	42.762056	55.60419114	0	2.366668277
PF3D7_0923300	2.845651833	2.908969365	5.738970948	1.261936688	2.450487523	0	6.13767187	0	0.890876167	3.54920369	0	0
PF3D7_0923400	0	2.908969365	3.443382569	4.627101188	0	0	36.05882224	70.76739557	91.76024518	74.53327749	5.787968638	2.366668277
PF3D7_0923500	0	0	0	0.420645563	0	0	13.04255272	37.20759973	0	2.366135793	0	2.366668277
PF3D7_0923600	1.422825917	1.93931291	0	0.841291125	1.225243761	0	2.301626951	13.8616548	10.690514	13.60528081	5.787968638	2.366668277
PF3D7_0923700	1.422825917	0.969656455	0	0.841291125	0	0	8.439298821	29.91199194	0.890876167	2.070368819	0	0
PF3D7_0923800.1	0	1.93931291	1.14779419	0.841291125	0	0	2.301626951	10.94341169	4.454380834	5.619572509	0	0
PF3D7_0923800.2	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0923900	0	1.93931291	6.886765138	3.365164501	3.675731284	4.081313006	65.9799726	43.77364674	184.4113665	177.1644175	8.681952957	11.83334139
PF3D7_0924000	12.80543325	7.75725164	1.14779419	2.103227813	8.576706329	8.162626013	125.8222733	110.1636776	30.28978967	26.61902767	491.9773342	343.1669002
PF3D7_0924100	0	4.848282275	2.295588379	1.68258225	0	0	12.27534374	15.32077636	26.726285	21.88675609	0	0
PF3D7_0924200	1.422825917	0.969656455	4.591176758	2.944518938	0	0	13.04255272	6.566047012	40.98030367	27.5063286	0	0
PF3D7_0924300	1.422825917	1.93931291	1.14779419	2.103227813	0	0	15.34417967	21.88682337	26.726285	32.23860018	0	0
PF3D7_0924400	5.691303666	13.57519037	5.738970948	13.04001244	1.225243761	1.020328252	136.5631991	231.270767	290.4256304	273.2886841	115.7593728	80.46672143
PF3D7_0924500	34.147822	35.87728883	29.84264893	19.77034144	23.27963147	25.50820629	13.80976171	45.2327683	24.0536565	11.53491199	46.30374911	28.40001933
PF3D7_0924600	42.6847775	84.36011158	1.14779419	2.103227813	0	0	730.3829525	1742.920701	14.25401867	22.77405701	2.893984319	4.733336555
PF3D7_0924700	0	0	0	3.365164501	0	0	26.08510545	21.15726259	77.50622651	67.43487011	2.893984319	7.100004832
PF3D7_0924800	0	1.93931291	0	0	0	0	36.05882224	83.89948959	0	0.295766974	0	0
PF3D7_0924900	1.422825917	7.75725164	0	0	1.225243761	0	4.603253902	10.94341169	0.890876167	2.070368819	11.57593728	16.56667794
PF3D7_0925000	8.536955499	5.81793873	2.295588379	0.420645563	0	4.081313006	40.66207614	68.57871323	10.690514	23.95712491	5.787968638	4.733336555
PF3D7_0925100	7.114129583	13.57519037	0	2.103227813	22.0543877	21.42689328	123.5206464	316.6293781	6.236133167	15.9714166	1148.911775	965.6006572
PF3D7_0925200	5.691303666	1.93931291	1.14779419	2.523873375	15.9281689	15.30492377	64.44555463	85.35861115	58.79782701	66.84333616	1117.077947	904.067282
PF3D7_0925300	1.422825917	0.969656455	1.14779419	2.523873375	0	0	6.904880854	7.295607791	26.726285	26.91479465	0	4.733336555
PF3D7_0925400	5.691303666	3.87862582	10.33014771	4.206455626	9.801950091	10.20328252	26.85231443	54.71705843	63.25220784	60.04069575	8.681952957	4.733336555
PF3D7_0925500	2.845651833	0.969656455	1.14779419	2.944518938	0	0	4.603253902	18.23901948	48.99818917	40.52007546	5.787968638	2.366668277
PF3D7_0925600	0	0.969656455	1.14779419	1.261936688	2.450487523	3.060984755	11.50813476	24.80506649	6.236133167	9.168776199	2.893984319	0
PF3D7_0925700	17.073911	6.787595185	5.738970948	7.150974564	11.02719385	13.26426727	129.6583183	57.63530155	120.2682825	188.6993295	0	9.46667311
PF3D7_0925800	1.422825917	10.666221	13.77353028	18.08775919	1.225243761	0	79.78973431	101.4089483	142.5401867	178.3474854	2.893984319	4.733336555
PF3D7_0925900	7.114129583	2.908969365	1.14779419	3.365164501	0	1.020328252	235.533158	38.66672129	34.7441705	30.75976531	11.57593728	16.56667794
PF3D7_0926000	2.845651833	3.87862582	3.443382569	2.103227813	0	0	25.31789646	53.98749765	19.59927567	29.28093044	2.893984319	4.733336555
PF3D7_0926100	25.6108665	17.45381619	19.51250122	17.24646807	0	1.020328252	662.101353	466.9188986	296.6617635	310.5553229	46.30374911	49.70003383
PF3D7_0926200	1.422825917	2.908969365	1.14779419	0.841291125	1.225243761	2.040656503	10.74092577	13.8616548	2.6726285	4.140737638	2.893984319	2.366668277
PF3D7_0926300	11.38260733	21.33244201	0	4.206455626	0	1.020328252	128.1239003	243.6733002	13.3631425	24.84442583	54.98570206	78.10005316
PF3D7_0926400	28.45651833	58.1793873	4.591176758	6.309683438	17.15341266	17.34558028	339.8735798	697.4601048	80.17885501	61.22376365	5.787968638	2.366668277
PF3D7_0926500	0	7.75725164	12.62573609	13.460658	0	2.040656503	42.96370309	113.8114815	203.119766	304.3442164	69.45562366	99.40006765
PF3D7_0926600	1.422825917	0	1.14779419	1.261936688	0	1.020328252	0	0	7.127009334	9.168776199	0	0
PF3D7_0926700	0	0	1.14779419	2.103227813	1.225243761	0	46.79974801	20.42770181	81.96060734	64.18143339	5.787968638	2.366668277
PF3D7_0926800	5.691303666	12.60553391	6.886765138	7.992265689	1.225243761	0	95.13391398	191.8744849	97.10550218	120.9686924	11.57593728	2.366668277
PF3D7_0926900	0	0.969656455	2.295588379	0.841291125	1.225243761	0	12.27534374	21.15726259	52.56169384	48.21001679	0	0
PF3D7_0927000	1.422825917	1.93931291	4.591176758	3.365164501	0	0	13.04255272	16.05033714	19.59927567	20.70368819	2.893984319	0
PF3D7_0927100	2.845651833	5.81793873	5.738970948	7.150974564	0	0	13.04255272	64.93090934	101.559883	120.6729255	0	4.733336555
PF3D7_0927200	7.114129583	18.42347264	0	2.103227813	18.37865642	81.62626013	71.35043549	215.2204298	12.47226633	21.59098911	243.0946828	757.3338488
PF3D7_0927300	7.114129583	4.848282275	1.14779419	0.841291125	0	0	9.206507805	9.484290128	49.88906534	53.8295893	2.893984319	7.100004832
PF3D7_0927400	0	5.81793873	0	0.420645563	0	0	82.85857024	202.0883358	0	2.366135793	0	7.100004832
PF3D7_0927500	1.422825917	1.93931291	0	0	0	0	6.13767187	21.88682337	1.781752334	0.887300922	0	0
PF3D7_0927600	1.422825917	5.81793873	5.738970948	3.785810063	0	0	207.9136346	612.1014936	113.1412732	99.08193634	54.98570206	35.50002416
PF3D7_0927700	0	1.93931291	1.14779419	4.206455626	0	0	1.534417967	18.23901948	34.7441705	34.60473598	0	2.366668277
PF3D7_0927800	9.959781416	9.69656455	8.034559327	15.14324025	1.225243761	4.081313006	26.85231443	105.0567522	149.667196	156.1649624	0	2.366668277
PF3D7_0927900	7.114129583	7.75725164	4.591176758	3.785810063	11.02719385	10.20328252	68.28159955	94.1133405	57.01607467	75.71634538	636.6765502	584.5670645
PF3D7_0928000.1	0	0	0	0	0	0	3.068835935	2.188682337	3.563504667	5.915339483	14.4699216	21.3000145
PF3D7_0928000.2	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0928100	1.422825917	8.726908095	0	0.420645563	0	0	72.88485346	165.6102969	1.781752334	3.54920369	2.893984319	0
PF3D7_0928200	1.422825917	0.969656455	0	2.944518938	0	0	49.10137496	26.26418805	21.381028	23.36559096	0	0
PF3D7_0928300	1.422825917	0.969656455	1.14779419	1.261936688	0	0	12.27534374	6.566047012	7.127009334	12.12644594	0	0
PF3D7_0928400	38.41629975	45.57385338	21.8080896	37.85810063	8.576706329	7.142297761	2.301626951	4.377364674	1.781752334	2.366135793	2.893984319	4.733336555
PF3D7_0928500	0	3.87862582	0	0.841291125	0	0	17.64580663	28.45287038	14.25401867	22.47829004	8.681952957	9.46667311
PF3D7_0928600	0	6.787595185	1.14779419	2.103227813	0	0	4.603253902	24.07550571	2.6726285	4.436504612	0	2.366668277
PF3D7_0928700	1.422825917	0.969656455	4.591176758	6.730329001	2.450487523	0	8.439298821	20.42770181	57.01607467	39.92854151	2.893984319	0
PF3D7_0928800	1.422825917	0	1.14779419	1.68258225	0	0	8.439298821	28.45287038	12.47226633	20.11215424	5.787968638	11.83334139
PF3D7_0928900	1.422825917	0	0	0.841291125	0	0	27.61952341	7.295607791	12.47226633	19.22485332	0	0
PF3D7_0929000	0	1.93931291	0	2.944518938	0	0	29.15394138	25.53462727	39.19855134	33.12590111	31.83382751	44.96669727
PF3D7_0929100	0	0	0	2.103227813	0	0	4.603253902	13.8616548	40.0894275	57.67455996	0	4.733336555
PF3D7_0929200	11.38260733	2.908969365	5.738970948	6.730329001	0	1.020328252	99.73716789	56.17617999	145.2128152	136.6443421	20.25789023	21.3000145
PF3D7_0929300	0	0.969656455	6.886765138	5.047746751	1.225243761	4.081313006	9.973716789	34.28935662	55.23432234	63.29413247	17.36390591	7.100004832
PF3D7_0929400	35.57064791	44.60419693	9.182353517	5.468392313	7.351462568	5.101641258	21.48185154	80.98124648	11.58139017	25.73172675	5.787968638	7.100004832
PF3D7_0929500	0	1.93931291	0	0.420645563	0	0	12.27534374	33.55979584	0	0	0	0
PF3D7_0929600	0	2.908969365	0	0	0	0	69.04880854	159.0442498	1.781752334	1.183067897	0	7.100004832
PF3D7_0929700	0	0.969656455	0	2.523873375	0	0	3.068835935	5.106925454	11.58139017	8.57724225	0	0
PF3D7_0929800	0	0	0	0	0	0	0.767208984	0.729560779	0.890876167	2.070368819	0	0
PF3D7_0929900	0	2.908969365	0	0	0	0	12.27534374	23.34594493	4.454380834	4.140737638	0	0
PF3D7_0930000	9.959781416	35.87728883	0	0.420645563	0	0	616.0688139	1591.172059	0.890876167	0.591533948	0	0
PF3D7_0930100	1.422825917	0.969656455	0	2.523873375	0	0	9.206507805	17.5094587	20.49015184	25.43595978	17.36390591	18.93334622
PF3D7_0930200	1.422825917	4.848282275	0	1.261936688	2.450487523	0	62.14392768	134.9687441	8.017885501	4.436504612	109.9714041	71.00004832
PF3D7_0930300	0	0	2.295588379	1.261936688	4.900975045	1.020328252	2.301626951	11.67297247	20.49015184	18.3375524	894.2411546	676.8671274
PF3D7_0930400.1	0	0	1.14779419	0.841291125	1.225243761	0	4.603253902	0.729560779	2.6726285	2.957669742	5.787968638	2.366668277
PF3D7_0930400.2	0	0	0	0	1.225243761	0	0	0	0	0.295766974	0	0
PF3D7_0930500	2.845651833	4.848282275	6.886765138	5.468392313	0	0	54.47183785	36.47803895	39.19855134	41.40737638	14.4699216	21.3000145
PF3D7_0930600	0	3.87862582	1.14779419	2.944518938	0	0	36.82603122	36.47803895	30.28978967	31.35129926	26.04585887	18.93334622
PF3D7_0930700	0	0	5.738970948	1.261936688	2.450487523	0	10.74092577	18.23901948	26.726285	14.49258173	2.893984319	0
PF3D7_0930800	18.49673691	22.30209846	30.99044312	19.34969588	33.08158156	26.52853454	141.933662	207.1952613	126.5044157	79.85708302	668.5103777	520.667021
PF3D7_0930900	1.422825917	0	0	0	0	0	3.836044919	7.295607791	4.454380834	4.732271586	2.893984319	4.733336555
PF3D7_0931000	8.536955499	18.42347264	2.295588379	2.944518938	0	0	17.64580663	8.754729349	24.0536565	28.39362952	8.681952957	7.100004832
PF3D7_0931100	0	0	5.738970948	6.309683438	6.126218807	8.162626013	156.5106327	28.45287038	149.667196	146.1088852	54.98570206	92.30006282
PF3D7_0931200	4.26847775	0	3.443382569	2.944518938	0	0	16.11138866	5.106925454	5.345257001	8.281475276	0	0
PF3D7_0931300	0	0	1.14779419	3.785810063	0	0	2.301626951	6.566047012	40.0894275	67.43487011	5.787968638	7.100004832
PF3D7_0931400	2.845651833	5.81793873	1.14779419	1.68258225	0	0	33.75719528	30.64155272	38.30767517	39.92854151	0	0
PF3D7_0931500	9.959781416	11.63587746	2.295588379	4.627101188	1.225243761	1.020328252	31.45556833	80.2516857	3.563504667	5.323805535	2.893984319	18.93334622
PF3D7_0931600	0	0	0	0	0	6.12196951	1.534417967	5.836486233	0	0.591533948	37.62179615	186.9667939
PF3D7_0931700	1.422825917	0.969656455	1.14779419	2.523873375	4.900975045	17.34558028	20.71464256	18.96858026	4.454380834	4.732271586	69.45562366	676.8671274
PF3D7_0931800	1.422825917	0	8.034559327	10.51613906	3.675731284	6.12196951	33.75719528	13.8616548	168.3755955	170.3617771	133.1232787	101.7667359
PF3D7_0931900	2.845651833	7.75725164	2.295588379	2.944518938	2.450487523	0	24.55068748	78.06300336	8.908761668	12.12644594	95.50148253	66.26671177
PF3D7_0932000	8.536955499	13.57519037	1.14779419	1.261936688	15.9281689	8.162626013	7.672089837	34.28935662	7.127009334	10.05607712	176.5330435	201.1668036
PF3D7_0932100	1.422825917	2.908969365	5.738970948	2.103227813	7.351462568	7.142297761	51.40300191	86.08817193	18.7083995	29.57669742	176.5330435	198.8001353
PF3D7_0932200	4.26847775	3.87862582	2.295588379	5.047746751	19.60390018	21.42689328	49.10137496	89.73597583	106.0142638	110.0253144	1930.287541	1734.767847
PF3D7_0932300	4.26847775	1.93931291	6.886765138	10.0954935	30.63109403	20.40656503	102.0387948	32.83023506	138.976682	156.1649624	5.787968638	7.100004832
PF3D7_0932400	0	0.969656455	1.14779419	0.841291125	0	1.020328252	10.74092577	25.53462727	28.50803734	25.1401928	26.04585887	40.23336072
PF3D7_0932500	9.959781416	11.63587746	2.295588379	2.944518938	0	1.020328252	6.904880854	17.5094587	13.3631425	13.60528081	40.51578047	44.96669727
PF3D7_0932600	0	3.87862582	12.62573609	4.206455626	0	2.040656503	6.904880854	8.754729349	30.28978967	30.16823136	2.893984319	9.46667311
PF3D7_0932700	0	1.93931291	0	0.841291125	0	0	3.836044919	6.566047012	15.14489483	17.1544845	0	0
PF3D7_0932800	8.536955499	7.75725164	18.36470703	17.66711363	11.02719385	11.22361077	151.1401698	85.35861115	186.1931189	193.1358341	306.7623378	338.4335637
PF3D7_0932900	0	0.969656455	0	0.841291125	0	0	5.370462886	13.13209402	2.6726285	4.436504612	2.893984319	2.366668277
PF3D7_0933000	8.536955499	10.666221	1.14779419	2.944518938	4.900975045	4.081313006	99.73716789	112.35236	40.0894275	43.77351217	272.034526	324.233554
PF3D7_0933100	5.691303666	4.848282275	0	1.261936688	1.225243761	1.020328252	40.66207614	81.71080726	2.6726285	4.732271586	75.2435923	82.83338971
PF3D7_0933200	2.845651833	3.87862582	5.738970948	5.468392313	0	0	17.64580663	26.99374883	60.57957934	68.617938	28.93984319	11.83334139
PF3D7_0933300	0	0.969656455	3.443382569	2.103227813	2.450487523	0	2.301626951	17.5094587	27.61716117	25.73172675	2.893984319	9.46667311
